opportunity_id,order_id,opportunity_name,stage,probability,amount,created_date,close_date,lead_source,type,fiscal_quarter,expected_revenue
OPP_059303,,Open opp 59303,Qualification,0.2,163.51,,,Partner,New Business,Q4 2018,32.7
OPP_059304,,Open opp 59304,Qualification,0.2,113.88,,,Other,New Business,Q2 2018,22.78
OPP_059305,,Open opp 59305,Qualification,0.2,451.71,,,Email,New Business,Q1 2018,90.34
OPP_059306,,Open opp 59306,Qualification,0.2,256.62,,,Web,New Business,Q2 2018,51.32
OPP_059307,,Open opp 59307,Qualification,0.2,274.1,,,Email,Existing Business,Q3 2018,54.82
OPP_059308,,Open opp 59308,Qualification,0.2,318.65,,,Email,New Business,Q1 2018,63.73
OPP_059309,,Open opp 59309,Qualification,0.2,19.79,,,Web,Existing Business,Q4 2018,3.96
OPP_059310,,Open opp 59310,Qualification,0.2,194.32,,,Partner,New Business,Q3 2018,38.86
OPP_059311,,Open opp 59311,Qualification,0.2,48.28,,,Email,New Business,Q2 2018,9.66
OPP_059312,,Open opp 59312,Qualification,0.2,202.71,,,Phone,Existing Business,Q3 2018,40.54
OPP_059313,,Open opp 59313,Qualification,0.2,33.29,,,Email,New Business,Q3 2018,6.66
OPP_059314,,Open opp 59314,Qualification,0.2,93.91,,,Email,New Business,Q3 2018,18.78
OPP_059315,,Open opp 59315,Qualification,0.2,546.82,,,Phone,New Business,Q3 2018,109.36
OPP_059316,,Open opp 59316,Qualification,0.2,169.94,,,Email,Existing Business,Q2 2018,33.99
OPP_059317,,Open opp 59317,Qualification,0.2,88.0,,,Partner,New Business,Q2 2018,17.6
OPP_059318,,Open opp 59318,Qualification,0.2,63.55,,,Email,New Business,Q3 2018,12.71
OPP_059319,,Open opp 59319,Qualification,0.2,183.65,,,Email,Existing Business,Q1 2018,36.73
OPP_059320,,Open opp 59320,Qualification,0.2,58.9,,,Other,Existing Business,Q1 2018,11.78
OPP_059321,,Open opp 59321,Qualification,0.2,113.74,,,Phone,New Business,Q1 2018,22.75
OPP_059322,,Open opp 59322,Qualification,0.2,62.47,,,Phone,New Business,Q3 2018,12.49
OPP_059323,,Open opp 59323,Qualification,0.2,42.43,,,Partner,New Business,Q1 2018,8.49
OPP_059324,,Open opp 59324,Qualification,0.2,57.38,,,Phone,New Business,Q4 2018,11.48
OPP_059325,,Open opp 59325,Qualification,0.2,145.81,,,Web,New Business,Q4 2018,29.16
OPP_059326,,Open opp 59326,Qualification,0.2,368.3,,,Phone,Existing Business,Q3 2018,73.66
OPP_059327,,Open opp 59327,Qualification,0.2,277.27,,,Web,New Business,Q3 2018,55.45
OPP_059328,,Open opp 59328,Qualification,0.2,107.62,,,Web,Existing Business,Q3 2018,21.52
OPP_059329,,Open opp 59329,Qualification,0.2,37.3,,,Phone,New Business,Q2 2018,7.46
OPP_059330,,Open opp 59330,Qualification,0.2,12.44,,,Web,New Business,Q4 2018,2.49
OPP_059331,,Open opp 59331,Qualification,0.2,176.17,,,Web,Existing Business,Q4 2018,35.23
OPP_059332,,Open opp 59332,Qualification,0.2,158.11,,,Email,Existing Business,Q4 2018,31.62
OPP_059333,,Open opp 59333,Qualification,0.2,72.2,,,Email,New Business,Q3 2018,14.44
OPP_059334,,Open opp 59334,Qualification,0.2,173.56,,,Partner,Existing Business,Q4 2018,34.71
OPP_059335,,Open opp 59335,Qualification,0.2,12.82,,,Phone,Existing Business,Q2 2018,2.56
OPP_059336,,Open opp 59336,Qualification,0.2,53.21,,,Email,Existing Business,Q4 2018,10.64
OPP_059337,,Open opp 59337,Qualification,0.2,40.73,,,Web,New Business,Q1 2018,8.15
OPP_059338,,Open opp 59338,Qualification,0.2,138.45,,,Web,New Business,Q3 2018,27.69
OPP_059339,,Open opp 59339,Qualification,0.2,173.45,,,Partner,Existing Business,Q4 2018,34.69
OPP_059340,,Open opp 59340,Qualification,0.2,440.04,,,Email,New Business,Q1 2018,88.01
OPP_059341,,Open opp 59341,Qualification,0.2,47.62,,,Email,New Business,Q2 2018,9.52
OPP_059342,,Open opp 59342,Qualification,0.2,33.59,,,Web,Existing Business,Q3 2018,6.72
OPP_059343,,Open opp 59343,Qualification,0.2,94.54,,,Web,New Business,Q4 2018,18.91
OPP_059344,,Open opp 59344,Qualification,0.2,302.82,,,Web,Existing Business,Q3 2018,60.56
OPP_059345,,Open opp 59345,Qualification,0.2,94.72,,,Phone,New Business,Q3 2018,18.94
OPP_059346,,Open opp 59346,Qualification,0.2,197.44,,,Phone,New Business,Q3 2018,39.49
OPP_059347,,Open opp 59347,Qualification,0.2,350.21,,,Partner,Existing Business,Q1 2018,70.04
OPP_059348,,Open opp 59348,Qualification,0.2,69.9,,,Phone,New Business,Q4 2018,13.98
OPP_059349,,Open opp 59349,Qualification,0.2,54.23,,,Phone,Existing Business,Q2 2018,10.85
OPP_059350,,Open opp 59350,Qualification,0.2,41.64,,,Email,Existing Business,Q3 2018,8.33
OPP_059351,,Open opp 59351,Qualification,0.2,50.74,,,Email,Existing Business,Q3 2018,10.15
OPP_059352,,Open opp 59352,Qualification,0.2,21.7,,,Web,New Business,Q1 2018,4.34
OPP_059353,,Open opp 59353,Qualification,0.2,28.52,,,Partner,New Business,Q3 2018,5.7
OPP_059354,,Open opp 59354,Qualification,0.2,1.57,,,Web,New Business,Q4 2018,0.31
OPP_059355,,Open opp 59355,Qualification,0.2,455.84,,,Email,New Business,Q4 2018,91.17
OPP_059356,,Open opp 59356,Qualification,0.2,159.53,,,Email,New Business,Q4 2018,31.91
OPP_059357,,Open opp 59357,Qualification,0.2,258.19,,,Partner,New Business,Q1 2018,51.64
OPP_059358,,Open opp 59358,Qualification,0.2,27.83,,,Web,New Business,Q2 2018,5.57
OPP_059359,,Open opp 59359,Qualification,0.2,257.54,,,Email,New Business,Q3 2018,51.51
OPP_059360,,Open opp 59360,Qualification,0.2,164.88,,,Other,New Business,Q3 2018,32.98
OPP_059361,,Open opp 59361,Qualification,0.2,218.53,,,Phone,New Business,Q3 2018,43.71
OPP_059362,,Open opp 59362,Qualification,0.2,14.15,,,Web,New Business,Q1 2018,2.83
OPP_059363,,Open opp 59363,Qualification,0.2,30.71,,,Other,New Business,Q3 2018,6.14
OPP_059364,,Open opp 59364,Qualification,0.2,45.7,,,Other,Existing Business,Q4 2018,9.14
OPP_059365,,Open opp 59365,Qualification,0.2,148.37,,,Partner,Existing Business,Q1 2018,29.67
OPP_059366,,Open opp 59366,Qualification,0.2,65.94,,,Partner,New Business,Q2 2018,13.19
OPP_059367,,Open opp 59367,Qualification,0.2,103.72,,,Web,New Business,Q4 2018,20.74
OPP_059368,,Open opp 59368,Qualification,0.2,87.66,,,Other,Existing Business,Q1 2018,17.53
OPP_059369,,Open opp 59369,Qualification,0.2,92.79,,,Web,New Business,Q4 2018,18.56
OPP_059370,,Open opp 59370,Qualification,0.2,129.18,,,Web,New Business,Q2 2018,25.84
OPP_059371,,Open opp 59371,Qualification,0.2,103.63,,,Web,New Business,Q2 2018,20.73
OPP_059372,,Open opp 59372,Qualification,0.2,710.55,,,Email,New Business,Q3 2018,142.11
OPP_059373,,Open opp 59373,Qualification,0.2,184.09,,,Phone,New Business,Q2 2018,36.82
OPP_059374,,Open opp 59374,Qualification,0.2,118.89,,,Email,Existing Business,Q1 2018,23.78
OPP_059375,,Open opp 59375,Qualification,0.2,133.91,,,Email,Existing Business,Q3 2018,26.78
OPP_059376,,Open opp 59376,Qualification,0.2,223.46,,,Web,New Business,Q2 2018,44.69
OPP_059377,,Open opp 59377,Qualification,0.2,84.71,,,Web,Existing Business,Q4 2018,16.94
OPP_059378,,Open opp 59378,Qualification,0.2,175.92,,,Web,New Business,Q4 2018,35.18
OPP_059379,,Open opp 59379,Qualification,0.2,71.44,,,Web,Existing Business,Q1 2018,14.29
OPP_059380,,Open opp 59380,Qualification,0.2,95.87,,,Partner,New Business,Q3 2018,19.17
OPP_059381,,Open opp 59381,Qualification,0.2,306.82,,,Partner,Existing Business,Q1 2018,61.36
OPP_059382,,Open opp 59382,Qualification,0.2,645.58,,,Phone,New Business,Q2 2018,129.12
OPP_059383,,Open opp 59383,Qualification,0.2,181.68,,,Email,New Business,Q4 2018,36.34
OPP_059384,,Open opp 59384,Qualification,0.2,77.76,,,Phone,New Business,Q2 2018,15.55
OPP_059385,,Open opp 59385,Qualification,0.2,94.25,,,Partner,New Business,Q3 2018,18.85
OPP_059386,,Open opp 59386,Qualification,0.2,79.91,,,Other,New Business,Q4 2018,15.98
OPP_059387,,Open opp 59387,Qualification,0.2,121.38,,,Web,New Business,Q1 2018,24.28
OPP_059388,,Open opp 59388,Qualification,0.2,22.39,,,Partner,Existing Business,Q4 2018,4.48
OPP_059389,,Open opp 59389,Qualification,0.2,21.89,,,Partner,Existing Business,Q3 2018,4.38
OPP_059390,,Open opp 59390,Qualification,0.2,104.41,,,Email,New Business,Q3 2018,20.88
OPP_059391,,Open opp 59391,Qualification,0.2,196.07,,,Email,New Business,Q3 2018,39.21
OPP_059392,,Open opp 59392,Qualification,0.2,6.73,,,Phone,Existing Business,Q4 2018,1.35
OPP_059393,,Open opp 59393,Qualification,0.2,2.03,,,Partner,Existing Business,Q1 2018,0.41
OPP_059394,,Open opp 59394,Qualification,0.2,67.5,,,Email,Existing Business,Q2 2018,13.5
OPP_059395,,Open opp 59395,Qualification,0.2,30.05,,,Phone,New Business,Q4 2018,6.01
OPP_059396,,Open opp 59396,Qualification,0.2,290.07,,,Web,New Business,Q4 2018,58.01
OPP_059397,,Open opp 59397,Qualification,0.2,482.57,,,Phone,New Business,Q1 2018,96.51
OPP_059398,,Open opp 59398,Qualification,0.2,198.31,,,Email,New Business,Q3 2018,39.66
OPP_059399,,Open opp 59399,Qualification,0.2,71.25,,,Phone,Existing Business,Q3 2018,14.25
OPP_059400,,Open opp 59400,Qualification,0.2,0.95,,,Phone,New Business,Q4 2018,0.19
OPP_059401,,Open opp 59401,Qualification,0.2,33.53,,,Web,Existing Business,Q4 2018,6.71
OPP_059402,,Open opp 59402,Qualification,0.2,31.91,,,Web,Existing Business,Q2 2018,6.38
OPP_059403,,Open opp 59403,Qualification,0.2,88.16,,,Phone,New Business,Q3 2018,17.63
OPP_059404,,Open opp 59404,Qualification,0.2,143.99,,,Phone,Existing Business,Q2 2018,28.8
OPP_059405,,Open opp 59405,Qualification,0.2,0.18,,,Email,New Business,Q2 2018,0.04
OPP_059406,,Open opp 59406,Qualification,0.2,95.51,,,Email,New Business,Q2 2018,19.1
OPP_059407,,Open opp 59407,Qualification,0.2,126.71,,,Phone,New Business,Q3 2018,25.34
OPP_059408,,Open opp 59408,Qualification,0.2,85.04,,,Email,New Business,Q3 2018,17.01
OPP_059409,,Open opp 59409,Qualification,0.2,25.01,,,Web,New Business,Q1 2018,5.0
OPP_059410,,Open opp 59410,Qualification,0.2,157.18,,,Phone,Existing Business,Q1 2018,31.44
OPP_059411,,Open opp 59411,Qualification,0.2,236.16,,,Web,New Business,Q1 2018,47.23
OPP_059412,,Open opp 59412,Qualification,0.2,353.74,,,Other,Existing Business,Q2 2018,70.75
OPP_059413,,Open opp 59413,Qualification,0.2,54.76,,,Partner,New Business,Q3 2018,10.95
OPP_059414,,Open opp 59414,Qualification,0.2,79.27,,,Web,New Business,Q1 2018,15.85
OPP_059415,,Open opp 59415,Qualification,0.2,86.27,,,Other,Existing Business,Q1 2018,17.25
OPP_059416,,Open opp 59416,Qualification,0.2,22.13,,,Email,New Business,Q1 2018,4.43
OPP_059417,,Open opp 59417,Qualification,0.2,118.58,,,Other,New Business,Q4 2018,23.72
OPP_059418,,Open opp 59418,Qualification,0.2,12.63,,,Partner,New Business,Q1 2018,2.53
OPP_059419,,Open opp 59419,Qualification,0.2,71.96,,,Partner,New Business,Q1 2018,14.39
OPP_059420,,Open opp 59420,Qualification,0.2,34.16,,,Web,New Business,Q3 2018,6.83
OPP_059421,,Open opp 59421,Qualification,0.2,7.04,,,Email,New Business,Q3 2018,1.41
OPP_059422,,Open opp 59422,Qualification,0.2,84.22,,,Phone,Existing Business,Q1 2018,16.84
OPP_059423,,Open opp 59423,Qualification,0.2,119.1,,,Web,New Business,Q2 2018,23.82
OPP_059424,,Open opp 59424,Qualification,0.2,14.51,,,Web,New Business,Q1 2018,2.9
OPP_059425,,Open opp 59425,Qualification,0.2,29.27,,,Web,Existing Business,Q2 2018,5.85
OPP_059426,,Open opp 59426,Qualification,0.2,13.97,,,Web,New Business,Q1 2018,2.79
OPP_059427,,Open opp 59427,Qualification,0.2,273.94,,,Other,New Business,Q4 2018,54.79
OPP_059428,,Open opp 59428,Qualification,0.2,45.29,,,Email,Existing Business,Q2 2018,9.06
OPP_059429,,Open opp 59429,Qualification,0.2,136.99,,,Web,Existing Business,Q3 2018,27.4
OPP_059430,,Open opp 59430,Qualification,0.2,159.67,,,Web,Existing Business,Q3 2018,31.93
OPP_059431,,Open opp 59431,Qualification,0.2,3.38,,,Web,New Business,Q2 2018,0.68
OPP_059432,,Open opp 59432,Qualification,0.2,68.97,,,Partner,Existing Business,Q1 2018,13.79
OPP_059433,,Open opp 59433,Qualification,0.2,220.15,,,Partner,New Business,Q4 2018,44.03
OPP_059434,,Open opp 59434,Qualification,0.2,298.84,,,Web,Existing Business,Q2 2018,59.77
OPP_059435,,Open opp 59435,Qualification,0.2,120.81,,,Partner,Existing Business,Q2 2018,24.16
OPP_059436,,Open opp 59436,Qualification,0.2,235.38,,,Phone,New Business,Q4 2018,47.08
OPP_059437,,Open opp 59437,Qualification,0.2,110.43,,,Web,Existing Business,Q1 2018,22.09
OPP_059438,,Open opp 59438,Qualification,0.2,420.09,,,Web,Existing Business,Q4 2018,84.02
OPP_059439,,Open opp 59439,Qualification,0.2,47.51,,,Email,New Business,Q2 2018,9.5
OPP_059440,,Open opp 59440,Qualification,0.2,176.25,,,Email,New Business,Q4 2018,35.25
OPP_059441,,Open opp 59441,Qualification,0.2,9.05,,,Phone,Existing Business,Q2 2018,1.81
OPP_059442,,Open opp 59442,Qualification,0.2,114.99,,,Web,Existing Business,Q3 2018,23.0
OPP_059443,,Open opp 59443,Qualification,0.2,196.29,,,Web,Existing Business,Q2 2018,39.26
OPP_059444,,Open opp 59444,Qualification,0.2,248.68,,,Partner,New Business,Q4 2018,49.74
OPP_059445,,Open opp 59445,Qualification,0.2,13.54,,,Other,New Business,Q2 2018,2.71
OPP_059446,,Open opp 59446,Qualification,0.2,55.99,,,Phone,Existing Business,Q3 2018,11.2
OPP_059447,,Open opp 59447,Qualification,0.2,13.23,,,Other,New Business,Q1 2018,2.65
OPP_059448,,Open opp 59448,Qualification,0.2,36.14,,,Phone,Existing Business,Q2 2018,7.23
OPP_059449,,Open opp 59449,Qualification,0.2,15.46,,,Email,Existing Business,Q4 2018,3.09
OPP_059450,,Open opp 59450,Qualification,0.2,28.36,,,Email,Existing Business,Q3 2018,5.67
OPP_059451,,Open opp 59451,Qualification,0.2,305.21,,,Web,Existing Business,Q3 2018,61.04
OPP_059452,,Open opp 59452,Qualification,0.2,90.28,,,Partner,New Business,Q1 2018,18.06
OPP_059453,,Open opp 59453,Qualification,0.2,77.62,,,Phone,New Business,Q3 2018,15.52
OPP_059454,,Open opp 59454,Qualification,0.2,1.43,,,Partner,Existing Business,Q3 2018,0.29
OPP_059455,,Open opp 59455,Qualification,0.2,72.9,,,Partner,New Business,Q1 2018,14.58
OPP_059456,,Open opp 59456,Qualification,0.2,397.76,,,Partner,Existing Business,Q3 2018,79.55
OPP_059457,,Open opp 59457,Qualification,0.2,80.45,,,Phone,Existing Business,Q2 2018,16.09
OPP_059458,,Open opp 59458,Qualification,0.2,62.33,,,Email,New Business,Q1 2018,12.47
OPP_059459,,Open opp 59459,Qualification,0.2,81.03,,,Web,Existing Business,Q3 2018,16.21
OPP_059460,,Open opp 59460,Qualification,0.2,176.6,,,Web,Existing Business,Q3 2018,35.32
OPP_059461,,Open opp 59461,Qualification,0.2,13.79,,,Web,New Business,Q1 2018,2.76
OPP_059462,,Open opp 59462,Qualification,0.2,197.33,,,Web,Existing Business,Q3 2018,39.47
OPP_059463,,Open opp 59463,Qualification,0.2,59.26,,,Other,New Business,Q4 2018,11.85
OPP_059464,,Open opp 59464,Qualification,0.2,58.62,,,Partner,Existing Business,Q2 2018,11.72
OPP_059465,,Open opp 59465,Qualification,0.2,24.57,,,Partner,New Business,Q1 2018,4.91
OPP_059466,,Open opp 59466,Qualification,0.2,381.71,,,Email,New Business,Q1 2018,76.34
OPP_059467,,Open opp 59467,Qualification,0.2,26.48,,,Partner,New Business,Q2 2018,5.3
OPP_059468,,Open opp 59468,Qualification,0.2,78.31,,,Phone,New Business,Q2 2018,15.66
OPP_059469,,Open opp 59469,Qualification,0.2,28.37,,,Partner,New Business,Q1 2018,5.67
OPP_059470,,Open opp 59470,Qualification,0.2,495.3,,,Web,Existing Business,Q1 2018,99.06
OPP_059471,,Open opp 59471,Qualification,0.2,82.95,,,Web,New Business,Q2 2018,16.59
OPP_059472,,Open opp 59472,Qualification,0.2,55.19,,,Phone,New Business,Q3 2018,11.04
OPP_059473,,Open opp 59473,Qualification,0.2,337.39,,,Web,Existing Business,Q4 2018,67.48
OPP_059474,,Open opp 59474,Qualification,0.2,24.18,,,Partner,New Business,Q1 2018,4.84
OPP_059475,,Open opp 59475,Qualification,0.2,41.09,,,Phone,Existing Business,Q2 2018,8.22
OPP_059476,,Open opp 59476,Qualification,0.2,358.04,,,Email,New Business,Q2 2018,71.61
OPP_059477,,Open opp 59477,Qualification,0.2,161.06,,,Phone,Existing Business,Q4 2018,32.21
OPP_059478,,Open opp 59478,Qualification,0.2,36.82,,,Other,Existing Business,Q3 2018,7.36
OPP_059479,,Open opp 59479,Qualification,0.2,84.09,,,Web,New Business,Q2 2018,16.82
OPP_059480,,Open opp 59480,Qualification,0.2,479.27,,,Web,New Business,Q2 2018,95.85
OPP_059481,,Open opp 59481,Qualification,0.2,15.25,,,Email,Existing Business,Q4 2018,3.05
OPP_059482,,Open opp 59482,Qualification,0.2,122.48,,,Phone,New Business,Q1 2018,24.5
OPP_059483,,Open opp 59483,Qualification,0.2,529.37,,,Web,Existing Business,Q1 2018,105.87
OPP_059484,,Open opp 59484,Qualification,0.2,45.94,,,Email,Existing Business,Q4 2018,9.19
OPP_059485,,Open opp 59485,Qualification,0.2,248.66,,,Web,New Business,Q4 2018,49.73
OPP_059486,,Open opp 59486,Qualification,0.2,33.15,,,Partner,New Business,Q4 2018,6.63
OPP_059487,,Open opp 59487,Qualification,0.2,200.73,,,Partner,New Business,Q4 2018,40.15
OPP_059488,,Open opp 59488,Qualification,0.2,249.29,,,Email,New Business,Q1 2018,49.86
OPP_059489,,Open opp 59489,Qualification,0.2,187.44,,,Web,New Business,Q3 2018,37.49
OPP_059490,,Open opp 59490,Qualification,0.2,5.71,,,Web,New Business,Q4 2018,1.14
OPP_059491,,Open opp 59491,Qualification,0.2,13.3,,,Partner,New Business,Q1 2018,2.66
OPP_059492,,Open opp 59492,Qualification,0.2,239.9,,,Phone,New Business,Q2 2018,47.98
OPP_059493,,Open opp 59493,Qualification,0.2,98.78,,,Phone,New Business,Q4 2018,19.76
OPP_059494,,Open opp 59494,Qualification,0.2,153.83,,,Other,New Business,Q1 2018,30.77
OPP_059495,,Open opp 59495,Qualification,0.2,1.3,,,Email,New Business,Q2 2018,0.26
OPP_059496,,Open opp 59496,Qualification,0.2,118.78,,,Email,New Business,Q3 2018,23.76
OPP_059497,,Open opp 59497,Qualification,0.2,358.84,,,Partner,Existing Business,Q4 2018,71.77
OPP_059498,,Open opp 59498,Qualification,0.2,10.35,,,Web,New Business,Q1 2018,2.07
OPP_059499,,Open opp 59499,Qualification,0.2,158.48,,,Email,Existing Business,Q4 2018,31.7
OPP_059500,,Open opp 59500,Qualification,0.2,250.87,,,Other,Existing Business,Q3 2018,50.17
OPP_059501,,Open opp 59501,Qualification,0.2,151.62,,,Web,Existing Business,Q2 2018,30.32
OPP_059502,,Open opp 59502,Qualification,0.2,88.35,,,Other,New Business,Q1 2018,17.67
OPP_059503,,Open opp 59503,Qualification,0.2,16.5,,,Web,New Business,Q1 2018,3.3
OPP_059504,,Open opp 59504,Qualification,0.2,701.22,,,Email,New Business,Q2 2018,140.24
OPP_059505,,Open opp 59505,Qualification,0.2,106.7,,,Web,Existing Business,Q2 2018,21.34
OPP_059506,,Open opp 59506,Qualification,0.2,269.79,,,Partner,Existing Business,Q2 2018,53.96
OPP_059507,,Open opp 59507,Qualification,0.2,112.07,,,Phone,New Business,Q2 2018,22.41
OPP_059508,,Open opp 59508,Qualification,0.2,17.75,,,Email,New Business,Q3 2018,3.55
OPP_059509,,Open opp 59509,Qualification,0.2,191.89,,,Web,New Business,Q3 2018,38.38
OPP_059510,,Open opp 59510,Qualification,0.2,83.38,,,Web,New Business,Q3 2018,16.68
OPP_059511,,Open opp 59511,Qualification,0.2,146.83,,,Other,Existing Business,Q3 2018,29.37
OPP_059512,,Open opp 59512,Qualification,0.2,202.43,,,Phone,New Business,Q4 2018,40.49
OPP_059513,,Open opp 59513,Qualification,0.2,80.27,,,Web,Existing Business,Q4 2018,16.05
OPP_059514,,Open opp 59514,Qualification,0.2,105.39,,,Phone,New Business,Q4 2018,21.08
OPP_059515,,Open opp 59515,Qualification,0.2,10.08,,,Other,Existing Business,Q1 2018,2.02
OPP_059516,,Open opp 59516,Qualification,0.2,11.44,,,Email,Existing Business,Q1 2018,2.29
OPP_059517,,Open opp 59517,Qualification,0.2,103.99,,,Web,New Business,Q4 2018,20.8
OPP_059518,,Open opp 59518,Qualification,0.2,567.13,,,Phone,New Business,Q4 2018,113.43
OPP_059519,,Open opp 59519,Qualification,0.2,231.17,,,Phone,New Business,Q1 2018,46.23
OPP_059520,,Open opp 59520,Qualification,0.2,4.09,,,Partner,Existing Business,Q4 2018,0.82
OPP_059521,,Open opp 59521,Qualification,0.2,217.29,,,Web,New Business,Q4 2018,43.46
OPP_059522,,Open opp 59522,Qualification,0.2,102.71,,,Email,New Business,Q2 2018,20.54
OPP_059523,,Open opp 59523,Qualification,0.2,176.67,,,Web,Existing Business,Q1 2018,35.33
OPP_059524,,Open opp 59524,Qualification,0.2,247.56,,,Web,New Business,Q1 2018,49.51
OPP_059525,,Open opp 59525,Qualification,0.2,40.4,,,Other,New Business,Q2 2018,8.08
OPP_059526,,Open opp 59526,Qualification,0.2,104.27,,,Email,New Business,Q2 2018,20.85
OPP_059527,,Open opp 59527,Qualification,0.2,104.0,,,Phone,Existing Business,Q2 2018,20.8
OPP_059528,,Open opp 59528,Qualification,0.2,320.06,,,Phone,New Business,Q4 2018,64.01
OPP_059529,,Open opp 59529,Qualification,0.2,78.69,,,Partner,New Business,Q1 2018,15.74
OPP_059530,,Open opp 59530,Qualification,0.2,60.89,,,Web,New Business,Q1 2018,12.18
OPP_059531,,Open opp 59531,Qualification,0.2,66.11,,,Phone,New Business,Q3 2018,13.22
OPP_059532,,Open opp 59532,Qualification,0.2,14.06,,,Phone,Existing Business,Q3 2018,2.81
OPP_059533,,Open opp 59533,Qualification,0.2,167.94,,,Web,Existing Business,Q1 2018,33.59
OPP_059534,,Open opp 59534,Qualification,0.2,200.94,,,Web,Existing Business,Q4 2018,40.19
OPP_059535,,Open opp 59535,Qualification,0.2,341.39,,,Other,New Business,Q1 2018,68.28
OPP_059536,,Open opp 59536,Qualification,0.2,58.37,,,Partner,New Business,Q3 2018,11.67
OPP_059537,,Open opp 59537,Qualification,0.2,89.15,,,Email,Existing Business,Q2 2018,17.83
OPP_059538,,Open opp 59538,Qualification,0.2,18.73,,,Phone,Existing Business,Q3 2018,3.75
OPP_059539,,Open opp 59539,Qualification,0.2,35.91,,,Partner,New Business,Q4 2018,7.18
OPP_059540,,Open opp 59540,Qualification,0.2,114.54,,,Phone,New Business,Q4 2018,22.91
OPP_059541,,Open opp 59541,Qualification,0.2,237.5,,,Partner,New Business,Q2 2018,47.5
OPP_059542,,Open opp 59542,Qualification,0.2,303.07,,,Email,New Business,Q3 2018,60.61
OPP_059543,,Open opp 59543,Qualification,0.2,399.57,,,Web,Existing Business,Q1 2018,79.91
OPP_059544,,Open opp 59544,Qualification,0.2,240.41,,,Email,New Business,Q2 2018,48.08
OPP_059545,,Open opp 59545,Qualification,0.2,27.51,,,Partner,New Business,Q1 2018,5.5
OPP_059546,,Open opp 59546,Qualification,0.2,6.72,,,Email,New Business,Q2 2018,1.34
OPP_059547,,Open opp 59547,Qualification,0.2,470.29,,,Web,Existing Business,Q1 2018,94.06
OPP_059548,,Open opp 59548,Qualification,0.2,227.87,,,Web,New Business,Q2 2018,45.57
OPP_059549,,Open opp 59549,Qualification,0.2,518.83,,,Email,Existing Business,Q4 2018,103.77
OPP_059550,,Open opp 59550,Qualification,0.2,143.15,,,Web,Existing Business,Q1 2018,28.63
OPP_059551,,Open opp 59551,Qualification,0.2,98.07,,,Email,New Business,Q2 2018,19.61
OPP_059552,,Open opp 59552,Qualification,0.2,94.74,,,Email,Existing Business,Q1 2018,18.95
OPP_059553,,Open opp 59553,Qualification,0.2,20.47,,,Web,Existing Business,Q2 2018,4.09
OPP_059554,,Open opp 59554,Qualification,0.2,9.81,,,Phone,Existing Business,Q2 2018,1.96
OPP_059555,,Open opp 59555,Qualification,0.2,163.83,,,Partner,New Business,Q3 2018,32.77
OPP_059556,,Open opp 59556,Qualification,0.2,234.41,,,Partner,New Business,Q2 2018,46.88
OPP_059557,,Open opp 59557,Qualification,0.2,190.89,,,Web,New Business,Q3 2018,38.18
OPP_059558,,Open opp 59558,Qualification,0.2,68.35,,,Email,New Business,Q3 2018,13.67
OPP_059559,,Open opp 59559,Qualification,0.2,45.52,,,Phone,Existing Business,Q1 2018,9.1
OPP_059560,,Open opp 59560,Qualification,0.2,10.55,,,Web,New Business,Q3 2018,2.11
OPP_059561,,Open opp 59561,Qualification,0.2,61.71,,,Web,Existing Business,Q2 2018,12.34
OPP_059562,,Open opp 59562,Qualification,0.2,200.21,,,Partner,Existing Business,Q1 2018,40.04
OPP_059563,,Open opp 59563,Qualification,0.2,53.57,,,Other,New Business,Q1 2018,10.71
OPP_059564,,Open opp 59564,Qualification,0.2,47.5,,,Email,Existing Business,Q3 2018,9.5
OPP_059565,,Open opp 59565,Qualification,0.2,54.66,,,Email,New Business,Q1 2018,10.93
OPP_059566,,Open opp 59566,Qualification,0.2,23.87,,,Other,New Business,Q1 2018,4.77
OPP_059567,,Open opp 59567,Qualification,0.2,364.75,,,Email,New Business,Q2 2018,72.95
OPP_059568,,Open opp 59568,Qualification,0.2,352.81,,,Email,New Business,Q4 2018,70.56
OPP_059569,,Open opp 59569,Qualification,0.2,52.22,,,Other,Existing Business,Q3 2018,10.44
OPP_059570,,Open opp 59570,Qualification,0.2,138.87,,,Partner,New Business,Q2 2018,27.77
OPP_059571,,Open opp 59571,Qualification,0.2,99.57,,,Phone,Existing Business,Q2 2018,19.91
OPP_059572,,Open opp 59572,Qualification,0.2,100.08,,,Web,New Business,Q3 2018,20.02
OPP_059573,,Open opp 59573,Qualification,0.2,113.55,,,Email,New Business,Q3 2018,22.71
OPP_059574,,Open opp 59574,Qualification,0.2,187.12,,,Web,New Business,Q1 2018,37.42
OPP_059575,,Open opp 59575,Qualification,0.2,57.51,,,Email,Existing Business,Q1 2018,11.5
OPP_059576,,Open opp 59576,Qualification,0.2,379.11,,,Email,New Business,Q4 2018,75.82
OPP_059577,,Open opp 59577,Qualification,0.2,31.69,,,Phone,New Business,Q4 2018,6.34
OPP_059578,,Open opp 59578,Qualification,0.2,1.53,,,Email,New Business,Q1 2018,0.31
OPP_059579,,Open opp 59579,Qualification,0.2,107.19,,,Partner,New Business,Q4 2018,21.44
OPP_059580,,Open opp 59580,Qualification,0.2,162.5,,,Phone,New Business,Q4 2018,32.5
