date,campaign_id,campaign_name,objective,impressions,reach,spend,link_clicks,ctr,cpc,cpm,purchases,purchase_value,cost_per_purchase,roas
2026-01-22,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23300,16304,145.57,456,1.96,0.32,6.25,24,4153.05,6.07,28.53
2026-01-23,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26365,20969,250.39,305,1.16,0.82,11.83,15,1881.41,16.69,7.51
2026-01-23,META_C002,Retargeting - Add to Cart,CONVERSIONS,29907,20760,134.68,574,1.92,0.23,6.34,8,1559.13,16.84,11.58
2026-01-23,META_C003,Brand Awareness - Video,AWARENESS,14474,9753,63.23,218,1.51,0.29,4.37,6,720.19,10.54,11.39
2026-01-23,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8896,6006,90.98,115,1.29,0.79,10.23,2,301.98,45.49,3.32
2026-01-23,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14650,11100,171.65,159,1.09,1.08,11.92,3,417.53,57.22,2.43
2026-01-24,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8911,6410,101.87,126,1.41,0.81,11.43,6,641.97,16.98,6.3
2026-01-24,META_C002,Retargeting - Add to Cart,CONVERSIONS,9706,7354,39.6,88,0.91,0.45,4.08,3,514.24,13.2,12.99
2026-01-24,META_C003,Brand Awareness - Video,AWARENESS,13324,8339,72.02,266,2.0,0.27,5.4,5,843.87,14.4,11.72
2026-01-24,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23589,20037,168.25,367,1.56,0.46,7.13,20,2001.52,8.41,11.9
2026-01-24,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,11856,9632,125.13,215,1.81,0.58,10.55,6,546.81,20.86,4.37
2026-01-25,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,8574,5260,75.04,89,1.04,0.84,8.75,5,516.73,15.01,6.89
2026-01-25,META_C002,Retargeting - Add to Cart,CONVERSIONS,22827,18798,121.23,405,1.77,0.3,5.31,14,2062.38,8.66,17.01
2026-01-25,META_C003,Brand Awareness - Video,AWARENESS,20202,16918,89.51,241,1.19,0.37,4.43,6,598.93,14.92,6.69
2026-01-25,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17803,14261,85.27,255,1.43,0.33,4.79,3,521.56,28.42,6.12
2026-01-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,25312,20476,190.29,315,1.24,0.6,8.67,13,1805.73,14.64,9.49
2026-01-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29357,24719,230.5,418,1.42,0.55,11.24,22,3744.51,10.48,16.25
2026-01-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,23495,15739,144.88,366,1.56,0.4,10.67,19,2533.9,7.63,17.49
2026-01-26,META_C003,Brand Awareness - Video,AWARENESS,22386,16039,85.81,354,1.58,0.24,8.74,13,1874.59,6.6,21.85
2026-01-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,26643,18058,279.21,527,1.98,0.53,11.07,7,784.12,39.89,2.81
2026-01-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,24745,14923,177.63,577,2.33,0.31,11.75,20,3042.07,8.88,17.13
2026-01-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,9850,6809,51.71,171,1.74,0.3,5.25,7,1306.27,7.39,25.26
2026-01-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,18299,12046,122.03,191,1.04,0.64,6.67,7,640.08,17.43,5.25
2026-01-27,META_C003,Brand Awareness - Video,AWARENESS,13404,10024,94.87,257,1.92,0.37,7.65,5,604.44,18.97,6.37
2026-01-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23058,16937,94.92,427,1.85,0.22,4.12,5,861.14,18.98,9.07
2026-01-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,19486,12689,165.14,460,2.36,0.36,8.47,21,2587.45,7.86,15.67
2026-01-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,10598,8619,114.13,95,0.9,1.2,10.77,4,677.94,28.53,5.94
2026-01-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,11897,9125,74.13,160,1.34,0.46,6.23,5,892.45,14.83,12.04
2026-01-28,META_C003,Brand Awareness - Video,AWARENESS,18970,12795,86.1,408,2.15,0.21,11.07,20,2357.8,4.3,27.38
2026-01-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12362,10120,104.72,286,2.31,0.37,8.47,7,893.46,14.96,8.53
2026-01-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22152,16953,151.22,385,1.74,0.39,6.83,15,2769.37,10.08,18.31
2026-01-29,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,18657,14205,82.75,253,1.36,0.33,4.44,10,1907.66,8.28,23.05
2026-01-29,META_C002,Retargeting - Add to Cart,CONVERSIONS,25831,19616,155.13,563,2.18,0.28,9.63,22,3574.06,7.05,23.04
2026-01-29,META_C003,Brand Awareness - Video,AWARENESS,11239,8064,72.02,216,1.92,0.33,6.41,3,275.73,24.01,3.83
2026-01-29,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16732,11386,123.21,334,2.0,0.37,7.36,8,877.77,15.4,7.12
2026-01-29,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,21606,16515,170.02,183,0.85,0.93,7.87,4,561.16,42.51,3.3
2026-01-30,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25334,20607,185.03,630,2.49,0.29,7.3,28,4764.09,6.61,25.75
2026-01-30,META_C002,Retargeting - Add to Cart,CONVERSIONS,28009,19173,114.55,457,1.63,0.25,4.09,22,3946.23,5.21,34.45
2026-01-30,META_C003,Brand Awareness - Video,AWARENESS,16745,12312,89.4,167,1.0,0.54,8.32,6,619.29,14.9,6.93
2026-01-30,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,15613,10094,150.75,278,1.78,0.54,9.66,8,1597.05,18.84,10.59
2026-01-30,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,8466,5723,52.74,100,1.18,0.53,6.23,2,236.69,26.37,4.49
2026-01-31,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19126,13345,174.32,212,1.11,0.82,9.11,10,1419.41,17.43,8.14
2026-01-31,META_C002,Retargeting - Add to Cart,CONVERSIONS,11371,7296,117.98,188,1.65,0.63,10.38,4,562.63,29.5,4.77
2026-01-31,META_C003,Brand Awareness - Video,AWARENESS,22002,18037,90.53,192,0.87,0.47,8.45,3,484.56,30.18,5.35
2026-01-31,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,11529,8305,110.58,223,1.93,0.5,9.59,8,1106.27,13.82,10.0
2026-01-31,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27739,21442,190.98,569,2.05,0.34,6.88,28,4494.14,6.82,23.53
2026-02-01,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16346,11232,150.93,358,2.19,0.42,9.23,10,1593.41,15.09,10.56
2026-02-01,META_C002,Retargeting - Add to Cart,CONVERSIONS,18979,13851,146.3,232,1.22,0.63,9.9,3,547.28,48.77,3.74
2026-02-01,META_C003,Brand Awareness - Video,AWARENESS,27467,17609,90.65,657,2.39,0.14,6.48,13,1408.15,6.97,15.53
2026-02-01,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12000,9389,133.25,123,1.03,1.08,11.1,4,452.37,33.31,3.39
2026-02-01,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9411,7731,103.21,151,1.6,0.68,10.97,3,524.03,34.4,5.08
2026-02-02,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,11970,7910,72.36,244,2.04,0.3,6.05,4,400.85,18.09,5.54
2026-02-02,META_C002,Retargeting - Add to Cart,CONVERSIONS,26541,21247,133.38,429,1.62,0.31,9.37,17,3273.1,7.85,24.54
2026-02-02,META_C003,Brand Awareness - Video,AWARENESS,11727,8547,61.71,133,1.13,0.46,5.26,6,708.13,10.29,11.48
2026-02-02,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17176,12056,187.74,154,0.9,1.22,10.93,2,301.26,93.87,1.6
2026-02-02,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17409,11644,175.15,427,2.45,0.41,10.34,4,412.02,43.79,2.35
2026-02-03,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,14848,10798,85.07,209,1.41,0.41,5.73,2,373.1,42.53,4.39
2026-02-03,META_C002,Retargeting - Add to Cart,CONVERSIONS,28765,21707,131.13,361,1.25,0.36,10.45,9,1761.15,14.57,13.43
2026-02-03,META_C003,Brand Awareness - Video,AWARENESS,19268,11596,85.16,232,1.2,0.37,7.04,7,879.01,12.17,10.32
2026-02-03,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8720,5485,73.31,129,1.48,0.57,8.41,6,647.8,12.22,8.84
2026-02-03,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10685,8653,71.74,257,2.41,0.28,6.71,8,723.07,8.97,10.08
2026-02-04,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,28635,17282,228.64,458,1.6,0.5,9.3,17,2293.82,13.45,10.03
2026-02-04,META_C002,Retargeting - Add to Cart,CONVERSIONS,25036,20846,117.45,255,1.02,0.46,4.69,3,585.42,39.15,4.98
2026-02-04,META_C003,Brand Awareness - Video,AWARENESS,18764,11974,90.26,298,1.59,0.3,8.56,12,2227.44,7.52,24.68
2026-02-04,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8067,5272,38.48,194,2.4,0.2,4.77,11,1896.66,3.5,49.29
2026-02-04,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22147,17983,98.94,296,1.34,0.33,4.47,15,2129.18,6.6,21.52
2026-02-05,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19078,12540,175.27,259,1.36,0.68,9.19,10,1265.14,17.53,7.22
2026-02-05,META_C002,Retargeting - Add to Cart,CONVERSIONS,25439,18284,140.1,242,0.95,0.58,6.72,12,2344.65,11.67,16.74
2026-02-05,META_C003,Brand Awareness - Video,AWARENESS,18503,12125,94.05,227,1.23,0.41,9.32,2,375.73,47.02,4.0
2026-02-05,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25528,20607,191.94,456,1.79,0.42,7.52,13,2375.12,14.76,12.37
2026-02-05,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,29972,24721,199.9,571,1.91,0.35,10.21,30,4327.17,6.66,21.65
2026-02-06,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,11998,9502,136.25,255,2.13,0.53,11.36,6,1162.12,22.71,8.53
2026-02-06,META_C002,Retargeting - Add to Cart,CONVERSIONS,23036,17100,151.9,533,2.31,0.28,10.24,29,2778.08,5.24,18.29
2026-02-06,META_C003,Brand Awareness - Video,AWARENESS,10703,8632,91.15,87,0.81,1.05,11.57,2,264.23,45.58,2.9
2026-02-06,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,24742,15139,141.06,263,1.06,0.54,5.7,12,1556.93,11.76,11.04
2026-02-06,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22578,13963,142.07,509,2.25,0.28,6.29,19,1804.52,7.48,12.7
2026-02-07,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25641,15734,223.09,417,1.63,0.53,11.47,5,758.94,44.62,3.4
2026-02-07,META_C002,Retargeting - Add to Cart,CONVERSIONS,18939,13305,81.15,409,2.16,0.2,4.28,17,2600.07,4.77,32.04
2026-02-07,META_C003,Brand Awareness - Video,AWARENESS,23288,14811,90.69,446,1.92,0.2,11.46,17,2720.47,5.33,30.0
2026-02-07,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,27336,18423,273.13,254,0.93,1.08,9.99,7,1275.22,39.02,4.67
2026-02-07,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,14937,10763,118.14,343,2.3,0.34,7.91,6,873.05,19.69,7.39
2026-02-08,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,17333,11682,196.85,174,1.0,1.13,11.36,8,951.83,24.61,4.84
2026-02-08,META_C002,Retargeting - Add to Cart,CONVERSIONS,23909,19319,133.26,250,1.05,0.53,6.04,5,596.95,26.65,4.48
2026-02-08,META_C003,Brand Awareness - Video,AWARENESS,27112,21486,102.48,253,0.93,0.41,4.01,10,1066.62,10.25,10.41
2026-02-08,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,9370,7401,72.5,142,1.52,0.51,7.74,1,171.36,72.5,2.36
2026-02-08,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,26047,15897,182.48,476,1.83,0.38,7.01,18,2992.02,10.14,16.4
2026-02-09,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29269,20419,247.41,528,1.8,0.47,8.45,15,2379.73,16.49,9.62
2026-02-09,META_C002,Retargeting - Add to Cart,CONVERSIONS,22302,16642,125.8,513,2.3,0.25,5.64,27,4659.84,4.66,37.04
2026-02-09,META_C003,Brand Awareness - Video,AWARENESS,23338,14897,87.22,510,2.19,0.17,7.68,12,2092.26,7.27,23.99
2026-02-09,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,25920,21335,259.99,470,1.81,0.55,10.03,12,1313.63,21.67,5.05
2026-02-09,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10873,7018,124.73,220,2.02,0.57,11.47,4,789.13,31.18,6.33
2026-02-10,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,16064,11293,116.24,188,1.17,0.62,7.24,9,1460.49,12.92,12.56
2026-02-10,META_C002,Retargeting - Add to Cart,CONVERSIONS,12846,7917,131.03,296,2.3,0.44,10.2,4,631.2,32.76,4.82
2026-02-10,META_C003,Brand Awareness - Video,AWARENESS,23227,17755,102.51,489,2.11,0.21,6.53,17,2658.16,6.03,25.93
2026-02-10,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,20460,17118,228.56,255,1.25,0.9,11.17,15,1740.33,15.24,7.61
2026-02-10,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,28976,22092,127.52,466,1.61,0.27,4.4,24,3027.47,5.31,23.74
2026-02-11,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,14832,12311,68.71,245,1.65,0.28,4.63,3,298.96,22.9,4.35
2026-02-11,META_C002,Retargeting - Add to Cart,CONVERSIONS,16403,10391,128.35,324,1.98,0.4,7.82,12,1581.15,10.7,12.32
2026-02-11,META_C003,Brand Awareness - Video,AWARENESS,10854,7183,79.84,124,1.14,0.64,7.36,3,511.66,26.61,6.41
2026-02-11,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23514,19784,129.97,316,1.34,0.41,5.53,5,751.66,25.99,5.78
2026-02-11,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27773,21442,141.26,652,2.35,0.22,5.09,22,4215.29,6.42,29.84
2026-02-12,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,24196,20526,233.21,505,2.09,0.46,10.97,16,1850.21,14.58,7.93
2026-02-12,META_C002,Retargeting - Add to Cart,CONVERSIONS,13302,9302,65.07,219,1.65,0.3,4.89,12,1842.55,5.42,28.32
2026-02-12,META_C003,Brand Awareness - Video,AWARENESS,16986,11222,94.56,380,2.24,0.25,5.57,11,1656.3,8.6,17.52
2026-02-12,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,23547,14471,160.29,462,1.96,0.35,6.81,5,580.8,32.06,3.62
2026-02-12,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22959,15333,171.18,257,1.12,0.67,10.52,6,1150.69,28.53,6.72
2026-02-13,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,25519,20952,192.0,574,2.25,0.33,7.52,17,3389.64,11.29,17.65
2026-02-13,META_C002,Retargeting - Add to Cart,CONVERSIONS,26727,22544,150.79,642,2.4,0.23,10.93,19,3347.17,7.94,22.2
2026-02-13,META_C003,Brand Awareness - Video,AWARENESS,12683,9933,99.33,284,2.24,0.35,10.28,8,1199.4,12.42,12.07
2026-02-13,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,8234,5241,75.37,93,1.13,0.81,9.15,2,255.7,37.69,3.39
2026-02-13,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23761,17878,108.27,296,1.25,0.37,4.56,12,1242.84,9.02,11.48
2026-02-14,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,29954,18573,239.57,283,0.94,0.85,9.93,3,389.68,79.86,1.63
2026-02-14,META_C002,Retargeting - Add to Cart,CONVERSIONS,25648,15652,147.16,320,1.25,0.46,9.64,4,762.74,36.79,5.18
2026-02-14,META_C003,Brand Awareness - Video,AWARENESS,14607,9170,89.33,234,1.6,0.38,9.45,2,398.46,44.66,4.46
2026-02-14,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,17847,15165,126.45,420,2.35,0.3,7.09,11,1512.73,11.5,11.96
2026-02-14,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,9718,8152,45.49,166,1.71,0.27,4.68,2,180.37,22.75,3.97
2026-02-15,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,28582,22452,234.43,344,1.2,0.68,9.49,15,2353.7,15.63,10.04
2026-02-15,META_C002,Retargeting - Add to Cart,CONVERSIONS,23979,16580,129.51,224,0.93,0.58,11.9,12,1934.97,10.79,14.94
2026-02-15,META_C003,Brand Awareness - Video,AWARENESS,15179,11998,85.42,289,1.9,0.3,7.62,6,616.12,14.24,7.21
2026-02-15,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12956,9315,56.99,226,1.74,0.25,4.4,5,827.85,11.4,14.53
2026-02-15,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,25693,19359,144.39,581,2.26,0.25,5.62,12,1106.51,12.03,7.66
2026-02-16,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,22143,14132,255.99,406,1.83,0.63,11.93,20,2835.18,12.8,11.08
2026-02-16,META_C002,Retargeting - Add to Cart,CONVERSIONS,25346,19304,107.19,573,2.26,0.19,4.23,33,5624.86,3.25,52.48
2026-02-16,META_C003,Brand Awareness - Video,AWARENESS,17065,11122,87.9,200,1.17,0.44,5.44,7,1156.48,12.56,13.16
2026-02-16,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14909,10990,100.34,369,2.48,0.27,6.73,16,1543.89,6.27,15.39
2026-02-16,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,18499,14662,154.24,165,0.89,0.93,8.34,4,457.12,38.56,2.96
2026-02-17,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,24887,18191,127.09,420,1.69,0.3,5.11,25,3251.8,5.08,25.59
2026-02-17,META_C002,Retargeting - Add to Cart,CONVERSIONS,11450,8292,74.21,182,1.59,0.41,6.48,8,1524.58,9.28,20.54
2026-02-17,META_C003,Brand Awareness - Video,AWARENESS,12411,9994,92.47,123,0.99,0.75,11.59,6,1002.72,15.41,10.84
2026-02-17,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12679,9018,109.34,255,2.01,0.43,8.62,11,2063.42,9.94,18.87
2026-02-17,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20480,15228,180.95,427,2.08,0.42,8.96,18,3281.51,10.05,18.13
2026-02-18,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,24908,18921,131.69,354,1.42,0.37,5.29,20,2684.12,6.58,20.38
2026-02-18,META_C002,Retargeting - Add to Cart,CONVERSIONS,11210,9205,116.14,106,0.95,1.1,10.36,5,778.02,23.23,6.7
2026-02-18,META_C003,Brand Awareness - Video,AWARENESS,18347,15196,87.66,308,1.68,0.28,9.33,12,2266.09,7.3,25.85
2026-02-18,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14157,11305,147.21,117,0.83,1.26,10.4,4,707.37,36.8,4.81
2026-02-18,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,20197,16224,181.34,171,0.85,1.06,8.98,2,339.51,90.67,1.87
2026-02-19,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,24782,18228,216.13,242,0.98,0.89,8.72,10,1426.32,21.61,6.6
2026-02-19,META_C002,Retargeting - Add to Cart,CONVERSIONS,21255,15745,137.06,305,1.43,0.45,10.1,9,1564.83,15.23,11.42
2026-02-19,META_C003,Brand Awareness - Video,AWARENESS,17484,11264,94.87,172,0.98,0.55,11.86,7,1199.16,13.55,12.64
2026-02-19,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19004,14473,102.27,204,1.07,0.5,5.38,5,759.54,20.45,7.43
2026-02-19,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17735,13271,142.13,185,1.04,0.77,8.01,4,448.31,35.53,3.15
2026-02-20,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23563,18968,230.05,311,1.32,0.74,9.76,14,2191.83,16.43,9.53
2026-02-20,META_C002,Retargeting - Add to Cart,CONVERSIONS,9031,7467,41.9,151,1.67,0.28,4.64,7,1333.06,5.99,31.82
2026-02-20,META_C003,Brand Awareness - Video,AWARENESS,28672,21286,86.77,467,1.63,0.19,9.43,25,3503.17,3.47,40.37
2026-02-20,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,9531,6196,70.87,139,1.46,0.51,7.44,3,375.25,23.62,5.29
2026-02-20,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,10005,8210,95.46,183,1.83,0.52,9.54,5,902.82,19.09,9.46
2026-02-21,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,28460,17115,131.87,341,1.2,0.39,4.63,18,2941.48,7.33,22.31
2026-02-21,META_C002,Retargeting - Add to Cart,CONVERSIONS,16102,11332,131.73,370,2.3,0.36,9.53,3,593.05,43.91,4.5
2026-02-21,META_C003,Brand Awareness - Video,AWARENESS,11688,9181,50.49,218,1.87,0.23,4.32,2,277.52,25.25,5.5
2026-02-21,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,14669,10628,117.89,148,1.01,0.8,8.04,2,268.42,58.95,2.28
2026-02-21,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,27525,22400,205.55,597,2.17,0.34,8.48,14,1521.96,14.68,7.4
2026-02-22,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,14625,9605,131.36,265,1.81,0.5,8.98,5,885.52,26.27,6.74
2026-02-22,META_C002,Retargeting - Add to Cart,CONVERSIONS,17539,12594,135.97,257,1.47,0.53,11.98,11,2055.3,12.36,15.12
2026-02-22,META_C003,Brand Awareness - Video,AWARENESS,10789,8456,93.46,138,1.28,0.68,11.35,6,702.41,15.58,7.52
2026-02-22,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,16454,13561,143.52,223,1.36,0.64,8.72,9,1286.68,15.95,8.97
2026-02-22,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,22527,17804,176.72,530,2.35,0.33,7.84,6,715.84,29.45,4.05
2026-02-23,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,14611,9439,94.91,129,0.88,0.74,6.5,2,201.17,47.45,2.12
2026-02-23,META_C002,Retargeting - Add to Cart,CONVERSIONS,9018,6496,60.15,87,0.96,0.69,6.67,4,398.08,15.04,6.62
2026-02-23,META_C003,Brand Awareness - Video,AWARENESS,21622,14312,86.23,523,2.42,0.16,10.61,6,699.13,14.37,8.11
2026-02-23,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,18212,14369,211.42,380,2.09,0.56,11.61,17,2598.09,12.44,12.29
2026-02-23,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23200,14140,174.76,372,1.6,0.47,7.53,19,3452.3,9.2,19.75
2026-02-24,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,26995,17074,160.7,666,2.47,0.24,5.95,14,1825.32,11.48,11.36
2026-02-24,META_C002,Retargeting - Add to Cart,CONVERSIONS,14048,8568,85.55,206,1.47,0.42,6.09,12,2001.71,7.13,23.4
2026-02-24,META_C003,Brand Awareness - Video,AWARENESS,23551,16798,103.17,573,2.43,0.18,10.49,8,1494.09,12.9,14.48
2026-02-24,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,12951,9056,87.6,235,1.81,0.37,6.76,3,528.33,29.2,6.03
2026-02-24,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,17672,10613,129.29,162,0.92,0.8,7.32,2,398.59,64.64,3.08
2026-02-25,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,27166,17205,231.46,468,1.72,0.49,8.64,15,1429.45,15.43,6.18
2026-02-25,META_C002,Retargeting - Add to Cart,CONVERSIONS,14939,9432,118.19,372,2.49,0.32,7.91,21,4166.96,5.63,35.26
2026-02-25,META_C003,Brand Awareness - Video,AWARENESS,8335,6520,51.54,181,2.17,0.28,6.18,5,710.29,10.31,13.78
2026-02-25,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,13832,9297,163.9,155,1.12,1.06,11.85,3,305.85,54.63,1.87
2026-02-25,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,29755,24601,197.72,616,2.07,0.32,8.42,12,2313.76,16.48,11.7
2026-02-26,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19588,12205,140.58,274,1.4,0.51,7.18,12,2244.31,11.72,15.96
2026-02-26,META_C002,Retargeting - Add to Cart,CONVERSIONS,24981,19002,135.13,393,1.57,0.34,8.1,9,1734.68,15.01,12.84
2026-02-26,META_C003,Brand Awareness - Video,AWARENESS,27960,17865,99.06,687,2.46,0.14,10.58,22,3727.66,4.5,37.63
2026-02-26,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19393,11972,84.83,252,1.3,0.34,4.37,5,850.58,16.97,10.03
2026-02-26,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,23750,20017,153.97,437,1.84,0.35,6.48,15,2451.94,10.26,15.92
2026-02-27,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,23460,15084,234.92,585,2.49,0.4,10.01,32,5290.0,7.34,22.52
2026-02-27,META_C002,Retargeting - Add to Cart,CONVERSIONS,23672,19801,152.31,498,2.1,0.31,11.74,7,1269.35,21.76,8.33
2026-02-27,META_C003,Brand Awareness - Video,AWARENESS,13570,10054,91.91,180,1.33,0.51,7.24,9,1571.44,10.21,17.1
2026-02-27,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,19515,14950,231.76,338,1.73,0.69,11.88,12,2315.48,19.31,9.99
2026-02-27,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15734,13319,101.29,177,1.12,0.57,6.44,5,807.37,20.26,7.97
2026-02-28,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,19370,13444,164.57,431,2.23,0.38,8.5,19,3700.62,8.66,22.49
2026-02-28,META_C002,Retargeting - Add to Cart,CONVERSIONS,20984,12630,132.77,363,1.73,0.37,6.33,20,3643.85,6.64,27.44
2026-02-28,META_C003,Brand Awareness - Video,AWARENESS,13107,9566,104.75,111,0.85,0.94,9.27,3,596.08,34.92,5.69
2026-02-28,META_C004,Catalog Sales - Dynamic,CATALOG_SALES,29498,20137,118.0,670,2.27,0.18,4.0,17,3277.08,6.94,27.77
2026-02-28,META_C005,Instagram Stories - Flash Sales,CONVERSIONS,15319,11528,149.76,214,1.4,0.7,9.78,7,1273.12,21.39,8.5
2026-03-01,META_C001,Prospecting - Lookalike Purchasers,CONVERSIONS,10218,7743,96.24,244,2.39,0.39,9.42,9,1438.23,10.69,14.94
2026-03-01,META_C002,Retargeting - Add to Cart,CONVERSIONS,21194,16542,107.73,184,0.87,0.59,5.08,7,1103.92,15.39,10.25
2026-03-01,META_C003,Brand Awareness - Video,AWARENESS,12578,7674,64.28,289,2.3,0.22,5.11,15,1455.36,4.29,22.64
