account_id,seller_id,account_name,city,state,account_type,industry,annual_revenue,num_employees
ACC_02505,b3e2faf2c1004d674f16a3aa3197f0e1,Seller b3e2faf2,ribeirao preto,SP,Premium,Sports,1526267.72,23
ACC_02506,670a9dda115b5a88b18cfadee8de2332,Seller 670a9dda,ribeirao preto,SP,Standard,Health & Beauty,1551324.7,18
ACC_02507,3b15288545f8928d3e65a8f949a28291,Seller 3b152885,ibitinga,SP,Standard,Sports,1451364.18,6
ACC_02508,3e35a8bb43569389d3cebef0ce820f69,Seller 3e35a8bb,sao paulo,SP,Standard,Sports,83054.51,33
ACC_02509,81783131d2a97c8d44d406a4be81b5d9,Seller 81783131,sorocaba,SP,Standard,Electronics,1458419.4,43
ACC_02510,29e6e05b65f93bc224c644319dc52ecf,Seller 29e6e05b,juiz de fora,MG,Premium,Fashion,1435975.89,6
ACC_02511,cce6ab8d1682639fe45ab70234f1665f,Seller cce6ab8d,curitiba,SP,Enterprise,Home & Garden,631694.69,39
ACC_02512,e1643dff33666ca629e3644c02738179,Seller e1643dff,sao paulo,SP,Standard,Home & Garden,895909.13,2
ACC_02513,76623fde66e6b63b59440fd34160512d,Seller 76623fde,guarulhos,SP,Premium,Fashion,740351.97,47
ACC_02514,5275ca25d0358ca73864e0ae41be1320,Seller 5275ca25,guarulhos,SP,Standard,Sports,1111801.77,19
ACC_02515,eb4df17aed01d918c65f0f8d650900c0,Seller eb4df17a,paulinia,SP,Enterprise,Fashion,1980949.43,37
ACC_02516,10089e9f2fd0c668a8fd4e52e1698888,Seller 10089e9f,sao jose do rio preto,SP,Standard,Fashion,699539.17,7
ACC_02517,c398bc00a606d33758afd91f4e64fd15,Seller c398bc00,rio de janeiro,RJ,Premium,Sports,1134484.07,22
ACC_02518,2f09f7d37a97956d11cc1a7cadd5262b,Seller 2f09f7d3,ribeirao preto,SP,Standard,Sports,799240.8,3
ACC_02519,e58a5b390e28abc0b216cfb0e07d27d7,Seller e58a5b39,rio de janeiro,RJ,Standard,Fashion,680732.49,31
ACC_02520,f41ce2e25237f9092cd8e6e7516c7a2f,Seller f41ce2e2,guarulhos,SP,Standard,Fashion,153428.15,14
ACC_02521,8e6cc767478edae941d9bd9eb778d77a,Seller 8e6cc767,araguari,MG,Premium,Fashion,431039.56,13
ACC_02522,028872bfa080090a9d0abd4f1af168f8,Seller 028872bf,ribeirao das neves,MG,Standard,Home & Garden,1805047.5,17
ACC_02523,1710c3aaa9c6b44ec3883ee0fe300e21,Seller 1710c3aa,sao caetano do sul,SP,Premium,Electronics,1211626.4,17
ACC_02524,52d76513f0c4d97f3b99570e2c94ee31,Seller 52d76513,novo hamburgo,RS,Premium,Electronics,160818.39,5
ACC_02525,dace965ca58120f92f8d742a9fa1864b,Seller dace965c,sao paulo,SP,Premium,Sports,1517533.37,41
ACC_02526,f5b44895715ddfe3087dc414f30268f3,Seller f5b44895,sorocaba,SP,Standard,Health & Beauty,1782338.91,31
ACC_02527,c8467937e403e76a8ee9f0ab13f6f5ef,Seller c8467937,pocos de caldas,MG,Premium,Electronics,926623.68,21
ACC_02528,56f413900b5166ab4d730e9ac0b12cb0,Seller 56f41390,sorocaba,SP,Standard,Electronics,520869.48,37
ACC_02529,3f8034bfc6b8b4135534975d49f04c63,Seller 3f8034bf,curitiba,PR,Standard,Retail,1315623.82,42
ACC_02530,4992e76a42cb3aad7a7047e0d3d7e729,Seller 4992e76a,sao paulo,SP,Standard,Fashion,1470669.4,5
ACC_02531,265fdc289dffa9f1ad801c74f7d0de47,Seller 265fdc28,jaci,SP,Standard,Electronics,163053.92,35
ACC_02532,0afccdb8a34ee5c79f7c06faf2b4d56e,Seller 0afccdb8,uberlandia,MG,Standard,Health & Beauty,1579171.45,33
ACC_02533,02dcd3e8e25bee036e32512bcf175493,Seller 02dcd3e8,contagem,MG,Premium,Fashion,1048698.23,40
ACC_02534,c9e5ad1f6647f5dbd1172adf6ae3cada,Seller c9e5ad1f,porto alegre,RS,Standard,Sports,118467.79,40
ACC_02535,02a2272692e13558373c66db98f05e2e,Seller 02a22726,rio de janeiro,RJ,Enterprise,Retail,1844261.85,23
ACC_02536,f783a638e9c6af4a7d0dbfde811e7a81,Seller f783a638,sao paulo,SP,Standard,Health & Beauty,418278.89,13
ACC_02537,0b18d63d0cd1d723567903fd34a07df2,Seller 0b18d63d,sp,SP,Standard,Retail,1852434.73,24
ACC_02538,3ef37b7ca6dd2b80bd8af81a62504996,Seller 3ef37b7c,sao paulo,SP,Standard,Home & Garden,1581893.27,36
ACC_02539,dd4d95ba2d15c071e6c695e2ef6ce169,Seller dd4d95ba,cachoeiro de itapemirim,ES,Premium,Retail,1940199.83,23
ACC_02540,7bb8fac2913a6064ec412e583c6d8b4d,Seller 7bb8fac2,bauru,SP,Premium,Home & Garden,1975702.5,26
ACC_02541,86649b1632b1c0e6c0bcb2c90a8b75d8,Seller 86649b16,medianeira,PR,Premium,Health & Beauty,1013736.43,15
ACC_02542,8dd386be0767c330276ea6a3f96532d3,Seller 8dd386be,paulo lopes,SC,Standard,Sports,407849.36,37
ACC_02543,deaadd805612bf94faaa9fa702516e11,Seller deaadd80,sao paulo,SP,Standard,Electronics,1248812.71,48
ACC_02544,5e063e85d44b0f5c3e6ec3131103a57e,Seller 5e063e85,sao paulo,SP,Premium,Health & Beauty,1935769.57,17
ACC_02545,6e4f5ff6b086632ba8dcb558fb10249e,Seller 6e4f5ff6,flores da cunha,RS,Standard,Retail,502832.01,20
ACC_02546,117cfc326c6d50da67ca858ff5c0c852,Seller 117cfc32,sao joao de meriti,RJ,Standard,Retail,1728487.18,23
ACC_02547,d25aa0aaacb370e912f8cf6efeba38b3,Seller d25aa0aa,massaranduba,SC,Standard,Electronics,804435.33,9
ACC_02548,c0e6839516f5398edc34adf5f1d53d1a,Seller c0e68395,guaruja,SP,Standard,Fashion,1340930.64,7
ACC_02549,119c7f1a00ef43fad0e57604e76a747c,Seller 119c7f1a,sao paulo,SP,Standard,Health & Beauty,1862133.71,21
ACC_02550,2953ce3a88f5e3c3b696d77fc9e4c8eb,Seller 2953ce3a,sao paulo,SP,Standard,Electronics,1149535.43,19
ACC_02551,bbf9ad41dca6603e614efcdad7aab8c4,Seller bbf9ad41,fortaleza,CE,Standard,Fashion,1403627.52,45
ACC_02552,d7b2377bae6ace1b11fc69a11900ac36,Seller d7b2377b,sao paulo,SP,Standard,Fashion,1451774.41,20
ACC_02553,57fe6232e67823593374a2281d7a8af8,Seller 57fe6232,capivari,SP,Standard,Fashion,1881144.45,10
ACC_02554,4da0e408c99d2fdc2126dc9fce518060,Seller 4da0e408,cornelio procopio,PR,Standard,Electronics,573513.02,22
ACC_02555,8b28d096634035667e8263d57ba3368c,Seller 8b28d096,sao jose dos campos,SP,Premium,Health & Beauty,732692.58,41
ACC_02556,82cb9f452fe8334df74b22d37824b431,Seller 82cb9f45,caxias do sul,RS,Standard,Sports,928012.11,15
ACC_02557,9bc484c87d79cd4874e05ca182658045,Seller 9bc484c8,sao paulo,SP,Premium,Electronics,417158.86,19
ACC_02558,c6218512d16fcac0af02fe92691cf274,Seller c6218512,contagem,MG,Premium,Electronics,655256.79,33
ACC_02559,d17f467e4bf608a510c20d82f4ba3b6b,Seller d17f467e,caxias do sul,RS,Premium,Electronics,863964.05,8
ACC_02560,4371b634e0efc0e22b09b52907d9d469,Seller 4371b634,sao paulo,SP,Standard,Home & Garden,599917.88,5
ACC_02561,1b45169b635ef59425637e9a33eb5fb3,Seller 1b45169b,maringa,PR,Premium,Retail,1161188.86,23
ACC_02562,bd23da7354813347129d751591d1a6e2,Seller bd23da73,sao paulo,SP,Premium,Electronics,1792869.98,20
ACC_02563,412a4720f3e9431b4afa1476a1acddbe,Seller 412a4720,campinas,SP,Enterprise,Retail,739345.71,33
ACC_02564,7238a95bb63ef7e498389fb863b834a1,Seller 7238a95b,limeira,SP,Standard,Sports,395995.49,47
ACC_02565,26785a546900236d66f2e4197c211158,Seller 26785a54,sao paulo,SP,Standard,Home & Garden,928928.0,13
ACC_02566,b7ed9fb14c8eadb37adb9c45d67ab0fb,Seller b7ed9fb1,jacarei,SP,Enterprise,Electronics,397557.33,46
ACC_02567,a0d7fbb07bb5ebc3b05980e750db56f3,Seller a0d7fbb0,ferraz de vasconcelos,SP,Standard,Sports,150070.4,6
ACC_02568,10264f60a8f0a4d2f30810f5c661c673,Seller 10264f60,campinas,SP,Standard,Fashion,1410481.79,46
ACC_02569,35857757f553273b1056c1cabdace7fb,Seller 35857757,ribeirao preto,SP,Standard,Sports,174542.0,18
ACC_02570,538caafddff204241cecbf3a02e6b3cf,Seller 538caafd,sao paulo,SP,Standard,Retail,92889.74,45
ACC_02571,913fd0ebba70bb919f7254a02239173c,Seller 913fd0eb,blumenau,SC,Standard,Home & Garden,1035528.46,23
ACC_02572,b2eecf5ea250510da76590ca79d60e5d,Seller b2eecf5e,sao paulo,SP,Premium,Sports,164961.96,23
ACC_02573,1c742ac33582852aaf3bcfbf5893abcf,Seller 1c742ac3,belo horizonte,MG,Standard,Home & Garden,688794.71,39
ACC_02574,8f2ce03f928b567e3d56181ae20ae952,Seller 8f2ce03f,pirituba,SP,Standard,Home & Garden,1807029.51,21
ACC_02575,4d9fea3499bdc22aa4da4e339365f215,Seller 4d9fea34,sao paulo,SP,Standard,Retail,1016485.29,44
ACC_02576,d4e12e7884759a14fa0f5f896c791cae,Seller d4e12e78,sao paulo,SP,Standard,Home & Garden,827575.1,9
ACC_02577,e24fc9fcd865784fb25705606fe3dfe7,Seller e24fc9fc,braganca paulista,SP,Premium,Fashion,232433.59,35
ACC_02578,5882f40daf39bc2a465e0cb453ddc222,Seller 5882f40d,sao paulo,SP,Standard,Retail,205053.33,10
ACC_02579,26e2c91ef821e1ff8985f408788fe35b,Seller 26e2c91e,ibitinga,SP,Standard,Retail,726506.83,26
ACC_02580,53336f97ddbe53e2a617d07b17447b95,Seller 53336f97,sao paulo,SP,Standard,Home & Garden,951882.37,19
ACC_02581,fec8cd45395b3cb0c2b173d7739706a1,Seller fec8cd45,jambeiro,SP,Premium,Home & Garden,1316297.71,10
ACC_02582,e116c7455dd26a4d8c3e92532583905f,Seller e116c745,sao paulo,SP,Standard,Retail,504978.0,34
ACC_02583,900ba814c251a692506d7834c1218441,Seller 900ba814,salto,SP,Standard,Electronics,1221448.29,24
ACC_02584,afe0067131b73e40875c9b6c10bd2e21,Seller afe00671,lagoa da prata,MG,Enterprise,Retail,788989.83,49
ACC_02585,542917da124346b47ea1ac79a93ce454,Seller 542917da,curitiba,PR,Standard,Home & Garden,1259101.91,32
ACC_02586,35b96509602ec4b7da831b5cd73ff2c2,Seller 35b96509,sao leopoldo,RS,Premium,Retail,286609.09,4
ACC_02587,4a23adac87cf538689fa600d976f78b2,Seller 4a23adac,sao paulo,SP,Standard,Electronics,826197.42,25
ACC_02588,85cc55e048b6bcc90c75afe7f0e72f72,Seller 85cc55e0,barra mansa,RJ,Standard,Health & Beauty,56110.24,47
ACC_02589,2009a095de2a2a41626f6c6d7722678d,Seller 2009a095,sao jose do rio preto,SP,Standard,Sports,559171.11,13
ACC_02590,3a52d63a8f9daf5a28f3626d7eb9bd28,Seller 3a52d63a,aguas claras df,SP,Standard,Retail,1514044.7,9
ACC_02591,e9b6c33b71b67737693b4cfa68341c8d,Seller e9b6c33b,sao paulo,SP,Premium,Sports,1348577.39,12
ACC_02592,c458e2045a8aa8964f8879af03fdcce6,Seller c458e204,sao caetano do sul,SP,Standard,Health & Beauty,1650672.02,25
ACC_02593,6601ee6383e7f452be71929f8de48bbb,Seller 6601ee63,ribeirao pretp,SP,Enterprise,Sports,419689.9,44
ACC_02594,5a4236931428800e9d9cc04af0987118,Seller 5a423693,sao paulo,SP,Standard,Fashion,1443151.84,11
ACC_02595,258447aad3f7b01e2643c89f64dc5647,Seller 258447aa,cianorte,PR,Standard,Fashion,416493.54,11
ACC_02596,8a32e327fe2c1b3511609d81aaf9f042,Seller 8a32e327,sao paulo,SP,Standard,Home & Garden,260328.61,48
ACC_02597,0f519b0d2e5eb2227c93dd25038bfc01,Seller 0f519b0d,ibitinga,SP,Premium,Retail,540060.92,49
ACC_02598,d7d517afce974cd491b8d52bb5b5b1fc,Seller d7d517af,sao paulo,SP,Standard,Fashion,1758519.85,13
ACC_02599,ec5c1d94df153d473b37f880977ae58e,Seller ec5c1d94,rio de janeiro,SP,Enterprise,Home & Garden,421117.01,35
ACC_02600,31561f325664a8a7aba4c8d0c3a9b3db,Seller 31561f32,sao paulo,SP,Standard,Retail,503202.58,44
ACC_02601,70c4eedec9cb4a85cda2f3f9673557b4,Seller 70c4eede,sao paulo,SP,Premium,Fashion,954591.71,1
ACC_02602,4fb41dff7c50136976d1a5cf004a42e2,Seller 4fb41dff,feira de santana,BA,Enterprise,Home & Garden,1487464.13,19
ACC_02603,d23019c84ffae2d5ef2270367b8605fc,Seller d23019c8,londrina,PR,Standard,Fashion,1508346.72,1
ACC_02604,ad8ada0ffa993cb1197d102d9ab21a3e,Seller ad8ada0f,araguari,MG,Enterprise,Home & Garden,566182.01,24
ACC_02605,ce20a2ec1514c25e16f2b5b39bc818f0,Seller ce20a2ec,sao paulo,SP,Enterprise,Fashion,1067328.37,5
ACC_02606,0f94588695d71662beec8d883ffacf09,Seller 0f945886,florianopolis,SC,Premium,Fashion,1520841.4,36
ACC_02607,3a79f35a2344ede41af21267f61d5ec6,Seller 3a79f35a,campinas,SP,Standard,Health & Beauty,1043425.8,13
ACC_02608,b586cd24c010a13916af621b0325fbba,Seller b586cd24,rio do sul,SC,Enterprise,Retail,1076659.95,42
ACC_02609,2075d8cd4dd63ff12df0749a5866bb06,Seller 2075d8cd,curitiba,PR,Standard,Health & Beauty,321366.07,26
ACC_02610,0d83f8e03188682112cc0d93523705cc,Seller 0d83f8e0,porto alegre,RS,Standard,Fashion,710514.74,24
ACC_02611,85044848b1b767db2a4a58526adef4b4,Seller 85044848,osasco,SP,Premium,Home & Garden,1386960.63,17
ACC_02612,c3251e13f1bbda6c74e37c160f991e19,Seller c3251e13,porto ferreira,SP,Standard,Electronics,1912279.03,19
ACC_02613,4a1f694197d05fe70026b016a7316b41,Seller 4a1f6941,pedreira,SP,Standard,Health & Beauty,1061226.57,41
ACC_02614,6ebf4eceee4dd9847201c82e77ef8123,Seller 6ebf4ece,rio de janeiro,RJ,Standard,Sports,251741.39,3
ACC_02615,0873d9f8f36123f8d910f4760e788cfb,Seller 0873d9f8,barueri,SP,Premium,Electronics,614512.58,1
ACC_02616,a44fb5a447105f8469bdf16bf9159f25,Seller a44fb5a4,porto alegre,RS,Premium,Health & Beauty,1067608.95,27
ACC_02617,dcf3755cefcdc158ad0b7bdde51e871b,Seller dcf3755c,cachoeira do sul,RS,Premium,Health & Beauty,1765358.52,19
ACC_02618,4869f7a5dfa277a7dca6462dcf3b52b2,Seller 4869f7a5,guariba,SP,Premium,Retail,820512.95,9
ACC_02619,6bb66d9870c2e01c05655c7ed0e7ee13,Seller 6bb66d98,sao paulo,SP,Standard,Home & Garden,225023.12,42
ACC_02620,1c5e4e49b9079480255b49d50aac1aa9,Seller 1c5e4e49,santos,SP,Standard,Home & Garden,614738.59,43
ACC_02621,6a3139c7bf09ece22a4713d956acbe5e,Seller 6a3139c7,sao sebastiao da grama/sp,SP,Standard,Home & Garden,1876994.89,21
ACC_02622,37515688008a7a40ac93e3b2e4ab203f,Seller 37515688,dracena,SP,Standard,Health & Beauty,984033.51,21
ACC_02623,8fec2e460530482132c436cfb5439925,Seller 8fec2e46,laranjal paulista,SP,Standard,Retail,795991.96,24
ACC_02624,1746c1ae87ac63d530c7c943d0ac42e2,Seller 1746c1ae,santana de parnaiba,SP,Premium,Fashion,732327.72,27
ACC_02625,afac9f6b0c4e5f0a7ee87e922cd0f873,Seller afac9f6b,bauru,SP,Premium,Sports,1075279.27,43
ACC_02626,3be5841cdcc46de4ed3f9116f104b2c5,Seller 3be5841c,barueri,SP,Standard,Home & Garden,1429882.41,19
ACC_02627,0249d282d911d23cb8b869ab49c99f53,Seller 0249d282,sao paulo,SP,Premium,Home & Garden,613657.9,13
ACC_02628,23ca5f678e0b3ea6c630b30fa8bf51ea,Seller 23ca5f67,sao paulo,SP,Premium,Health & Beauty,536036.12,12
ACC_02629,5eeb9c756d9780b96283e5a2ac6da334,Seller 5eeb9c75,ribeirao preto,SP,Premium,Fashion,192318.92,4
ACC_02630,25be943a321c8938947bdaabca979a90,Seller 25be943a,sao bernardo do campo,SP,Standard,Electronics,1590144.66,33
ACC_02631,818d28f936e791926d33bcb6ee94ef79,Seller 818d28f9,sao paulo,SP,Premium,Sports,298606.17,29
ACC_02632,bfd938b22bc99bce1ae60dc602889f52,Seller bfd938b2,rio de janeiro,RJ,Premium,Fashion,96690.22,34
ACC_02633,c12b92bf1c350f3e6bf88d3596219c86,Seller c12b92bf,garca,SP,Standard,Sports,1877083.34,39
ACC_02634,97e995629983723d11830a829bc2b246,Seller 97e99562,lorena,SP,Premium,Fashion,655413.36,37
ACC_02635,ffa6adafb71b807dc13159e26431354c,Seller ffa6adaf,londrina,PR,Premium,Sports,1491654.06,26
ACC_02636,080102cd0a76b09e0dcf55fcacc60e05,Seller 080102cd,belo horizonte,MG,Premium,Sports,1980179.29,15
ACC_02637,5a6a02f419701fc8c605af71d4fc57a4,Seller 5a6a02f4,americana,SP,Premium,Fashion,768478.99,36
ACC_02638,94b9108d4b637ba65bb4f1e53cfcf8d8,Seller 94b9108d,guarulhos,SP,Premium,Fashion,638372.01,10
ACC_02639,0fe2d9733ed841eb064503920015a8c0,Seller 0fe2d973,ourinhos,SP,Standard,Health & Beauty,407514.35,41
ACC_02640,154bdf805377afea75a3bd158e9eab10,Seller 154bdf80,ibitinga,SP,Premium,Electronics,772541.25,10
ACC_02641,b2ac621f0d0322434d04a12b078b9369,Seller b2ac621f,curitiba,PR,Enterprise,Health & Beauty,1823566.25,25
ACC_02642,9c54608f0996c32ae4743089d915f845,Seller 9c54608f,loanda,PR,Standard,Health & Beauty,1045376.48,49
ACC_02643,17306570e772e7718c92a562d33f5f1d,Seller 17306570,bariri,SP,Standard,Home & Garden,484219.36,7
ACC_02644,244c2f1bff6afe1f2eaf9bfe9b2aed38,Seller 244c2f1b,mogi das cruzes,SP,Standard,Retail,1612476.38,8
ACC_02645,71039d19d4303bf9054d69e9a9236699,Seller 71039d19,sao paulo,SP,Premium,Fashion,837778.67,46
ACC_02646,54065e9aef7e9e9c2dc23b7594db021a,Seller 54065e9a,rio de janeiro,RJ,Standard,Fashion,400175.25,17
ACC_02647,7ad41305e96a6cab8294cd65891e9a86,Seller 7ad41305,rio bonito,SP,Premium,Fashion,290913.13,12
ACC_02648,25e47381a6c510ddeb36084e33b89f0c,Seller 25e47381,praia grande,SP,Enterprise,Electronics,1960743.69,18
ACC_02649,4d6d651bd7684af3fffabd5f08d12e5a,Seller 4d6d651b,jau,SP,Standard,Health & Beauty,719959.54,14
ACC_02650,24a6daf925d9d591870a66660416de31,Seller 24a6daf9,robeirao preto,SP,Premium,Electronics,450704.55,37
ACC_02651,f0563bacf40c311f1c4d3d6b67b8a7a7,Seller f0563bac,tubarao,SC,Premium,Retail,1389754.32,38
ACC_02652,b76dba6c951ab00dc4edf0a1aa88037e,Seller b76dba6c,sao paulo,SP,Standard,Electronics,1341428.46,15
ACC_02653,1bc2e21de46adfea6b98cc96b00f3b40,Seller 1bc2e21d,joinville,SC,Standard,Retail,886252.62,24
ACC_02654,b1204cfda1d4948679db3cfc0d3cb95c,Seller b1204cfd,guarulhos,SP,Standard,Retail,756859.74,25
ACC_02655,b4ffb71f0cb1b1c3d63fad021ecf93e1,Seller b4ffb71f,sao paulo,SP,Standard,Electronics,1988905.2,48
ACC_02656,165b1235e9e9942cb5fae67103576fb0,Seller 165b1235,ribeirao preto,SP,Standard,Fashion,734296.21,49
ACC_02657,8eb88b0acb3f90a717ad659221471fa7,Seller 8eb88b0a,cacador,SC,Standard,Sports,1083553.37,20
ACC_02658,9599519be538b98748162a2b48248960,Seller 9599519b,sao paulo,SP,Standard,Health & Beauty,1113326.97,3
ACC_02659,0417b067eeab773d2f7061a726dc477f,Seller 0417b067,sao bento do sul,SC,Premium,Electronics,53115.73,24
ACC_02660,c26ba52cf8d2f34915f2f6b7ffa0a3f3,Seller c26ba52c,rio de janeiro,RJ,Enterprise,Health & Beauty,584203.6,6
ACC_02661,e5cbe890e679490127e9a390b46bbd20,Seller e5cbe890,sao paulo,SP,Premium,Health & Beauty,1119904.54,27
ACC_02662,974cf2cb8f4b7add98709c30df02fe10,Seller 974cf2cb,araraquara,SP,Standard,Health & Beauty,1045240.6,45
ACC_02663,3c487ae8f8d7542beff5788e2e0aea83,Seller 3c487ae8,gama,DF,Premium,Health & Beauty,123744.32,26
ACC_02664,4a3ccda38b2129705f3fb522db62ca31,Seller 4a3ccda3,marilia,SP,Premium,Home & Garden,1230812.72,37
ACC_02665,876182d1918783bbe15233febfbd4926,Seller 876182d1,sao paulo,SP,Standard,Sports,1837764.38,13
ACC_02666,33576ec5412fb5905d876f12f33bfde6,Seller 33576ec5,curitiba,PR,Standard,Retail,1994760.4,10
ACC_02667,5b85809efd0d0e4dea1a9544e1280ed9,Seller 5b85809e,presidente prudente,SP,Enterprise,Electronics,733107.28,21
ACC_02668,5566627eab3fe93fd6ee08798226101a,Seller 5566627e,sao jose dos pinhais,PR,Premium,Home & Garden,1867334.92,44
ACC_02669,e504a4e2efaa45cbff7e268a2c58c956,Seller e504a4e2,sao pedro,SP,Enterprise,Health & Beauty,398043.93,27
ACC_02670,056b4ada5bbc2c50cc7842547dda6b51,Seller 056b4ada,queimados,RJ,Standard,Sports,1829730.99,19
ACC_02671,1e483cc5c76fef08d3ca05f9a8af7d01,Seller 1e483cc5,sao paulo,SP,Premium,Health & Beauty,1925223.26,24
ACC_02672,9b1050e85becf3ae99c1cf4934c9bc5d,Seller 9b1050e8,montes claros,MG,Standard,Home & Garden,189509.77,21
ACC_02673,b248792ac0b60ec3f93d80af1b4fae47,Seller b248792a,sao caetano do sul,SP,Standard,Electronics,1008350.74,35
ACC_02674,34056b8b55c1775a22af2331670a799c,Seller 34056b8b,penapolis,SP,Standard,Retail,1030207.79,17
ACC_02675,21d59342ba150175ca2aa4f8faddeca6,Seller 21d59342,itaquaquecetuba,SP,Standard,Sports,1643977.58,11
ACC_02676,23c38debaffe4a25a30fdbd9b586a13f,Seller 23c38deb,votorantim,SP,Premium,Fashion,1770981.27,35
ACC_02677,d9c349beabc06aa6ff1c6d68b5e9e22e,Seller d9c349be,sao paulo,SP,Standard,Electronics,1008170.85,16
ACC_02678,49f8d2ea7b718d0ce587d34207caf2b4,Seller 49f8d2ea,sao bernardo do campo,SP,Premium,Fashion,1469448.56,10
ACC_02679,bd1d49a326abfa9b1036772e40445430,Seller bd1d49a3,bauru,SP,Premium,Sports,1713568.39,30
ACC_02680,6861de0f40cacb0602e473c51639f980,Seller 6861de0f,curitiba,PR,Standard,Fashion,1951731.36,47
ACC_02681,c9c7905cffc4ef9ff9f113554423e671,Seller c9c7905c,itapecerica da serra,SP,Premium,Electronics,1606343.46,14
ACC_02682,aa17b35ce4de7b565be3249ba838944f,Seller aa17b35c,jundiai,SP,Premium,Retail,1148663.05,41
ACC_02683,0887a9f087bcd5d9f6642b52f897fc6c,Seller 0887a9f0,cananeia,SP,Standard,Sports,1280050.62,9
ACC_02684,abc015ebac1d283a323ca9db35ede4b9,Seller abc015eb,ribeirao preto,SP,Standard,Health & Beauty,1903712.56,34
ACC_02685,00720abe85ba0859807595bbf045a33b,Seller 00720abe,guarulhos,SP,Enterprise,Retail,1462535.0,40
ACC_02686,75d34ebb1bd0bd7dde40dd507b8169c3,Seller 75d34ebb,salvador,BA,Standard,Sports,1358293.18,44
ACC_02687,e5e33c0d8e7e002f398f5dc4cbbb338f,Seller e5e33c0d,bauru,SP,Standard,Home & Garden,1313813.89,28
ACC_02688,8f54d64f28a993550aa7943f12572959,Seller 8f54d64f,ipatinga,MG,Standard,Home & Garden,1738083.51,5
ACC_02689,91f5779a8731baca4809fdeade81803f,Seller 91f5779a,barra mansa,RJ,Premium,Electronics,60909.42,3
ACC_02690,13074f016982ff2bd6c58ced8682f000,Seller 13074f01,bento goncalves,RS,Standard,Retail,421234.19,41
ACC_02691,bec568278124768c474ee90971ca94d1,Seller bec56827,sao paulo,SP,Premium,Health & Beauty,1760985.47,11
ACC_02692,534a01cc6df1e034e05c32028a291fa2,Seller 534a01cc,jundiai,SP,Standard,Fashion,1504017.83,24
ACC_02693,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,Seller cd3d09fb,nova odessa,SP,Standard,Electronics,1533935.5,24
ACC_02694,57e632711dec9ec14ca7546769483e7e,Seller 57e63271,navegantes,SC,Enterprise,Home & Garden,1669581.63,8
ACC_02695,cb3dd9ce66268c7a3ca7241ac70ab58c,Seller cb3dd9ce,sao paulo,SP,Standard,Sports,907724.01,46
ACC_02696,094ced053e257ae8cae57205592d6712,Seller 094ced05,ribeirao preto,SP,Standard,Home & Garden,173286.71,16
ACC_02697,9906e7aa42a3c067b7c9a564d01c4320,Seller 9906e7aa,maringa,PR,Enterprise,Health & Beauty,1717223.57,16
ACC_02698,1f1bb1f0859883505541bdd6606193e5,Seller 1f1bb1f0,sao paulo,SP,Premium,Retail,899067.47,43
ACC_02699,4200ddf1967c5e41e48db62bc6d4b5ac,Seller 4200ddf1,sao bernardo do campo,SP,Standard,Electronics,1342989.86,36
ACC_02700,ed9eef5be0992d413d251fadba1a410d,Seller ed9eef5b,mogi guacu,SP,Standard,Fashion,627323.75,7
ACC_02701,139157dd4daa45c25b0807ffff348363,Seller 139157dd,sao paulo,SP,Premium,Home & Garden,628139.28,30
ACC_02702,c1849d4d32d7a6cecd5aa471809d3135,Seller c1849d4d,santo andre,SP,Standard,Fashion,1364623.81,43
ACC_02703,64b87978a11c1ea7501a89eabe8c2c1a,Seller 64b87978,presidente bernardes,SP,Standard,Sports,814981.0,12
ACC_02704,33ab10be054370c254ddfcf0a6253422,Seller 33ab10be,rio de janeiro,RJ,Premium,Electronics,854552.69,34
ACC_02705,bff9deb0ec77d437f3305a79cf25529e,Seller bff9deb0,limeira,SP,Standard,Retail,1321316.61,10
ACC_02706,3fefda3299e6dfaea3466ef346a3571a,Seller 3fefda32,curitiba,PR,Enterprise,Retail,1501467.11,4
ACC_02707,236585a4ddb5fea9fa40233e2249ed91,Seller 236585a4,caxias do sul,RS,Standard,Electronics,1187977.47,49
ACC_02708,499ec63c58e51296c9cf57edcfe1c8a8,Seller 499ec63c,sao paulo,SP,Premium,Retail,1532973.22,28
ACC_02709,6f83d9e4da896daae20b9b6b2d3ff8d2,Seller 6f83d9e4,pinhalao,PR,Standard,Sports,1649257.68,5
ACC_02710,35ef5aa32949680f627efec3c23e705c,Seller 35ef5aa3,sombrio,SC,Standard,Retail,641578.39,43
ACC_02711,403aa86912527d730337ffcb0fb096ab,Seller 403aa869,belo horizonte,MG,Standard,Home & Garden,1972337.11,32
ACC_02712,ec8463980a4e0ea9f8517aea1ed0c419,Seller ec846398,florianopolis,SC,Standard,Health & Beauty,679642.66,27
ACC_02713,c847e075301870dd144a116762eaff9a,Seller c847e075,uberaba,MG,Enterprise,Sports,263444.3,13
ACC_02714,6c77cd583b36a13aacccf2b3ee23e233,Seller 6c77cd58,marilia,SP,Standard,Fashion,1546650.35,45
ACC_02715,5ef131ac72773e5b3f6c0d63cf424657,Seller 5ef131ac,ribeirao preto,SP,Standard,Electronics,226985.51,43
ACC_02716,6cf476a4ca74498db55cbccdaa9dcfb6,Seller 6cf476a4,sao paulo,SP,Standard,Fashion,169257.35,37
