date,channel_group,device_category,sessions,engaged_sessions,bounce_rate,avg_session_duration_sec,pages_per_session,new_users,conversions,revenue,conversion_rate
2025-10-11,referral,tablet,25,10,57.4,134.0,3.5,12,0,0.0,0.0
2025-10-11,organic_social,mobile,126,59,52.6,163.0,4.8,100,1,126.62,0.79
2025-10-11,organic_social,desktop,100,44,55.8,188.0,4.2,51,1,122.99,1.0
2025-10-11,organic_social,tablet,24,8,62.6,197.0,1.4,13,0,0.0,0.0
2025-10-12,organic_search,mobile,523,296,43.2,198.0,3.8,362,12,2565.58,2.29
2025-10-12,organic_search,desktop,481,285,40.6,54.0,3.3,361,10,1705.19,2.08
2025-10-12,organic_search,tablet,128,64,49.9,113.0,3.8,83,3,466.32,2.34
2025-10-12,paid_search,mobile,713,433,39.3,104.0,4.9,461,19,4081.56,2.66
2025-10-12,paid_search,desktop,393,257,34.6,97.0,2.0,249,13,1405.99,3.31
2025-10-12,paid_search,tablet,100,64,35.3,152.0,4.1,51,3,353.84,3.0
2025-10-12,paid_social,mobile,601,284,52.7,212.0,2.0,413,10,1424.12,1.66
2025-10-12,paid_social,desktop,377,174,53.8,170.0,4.2,223,6,574.39,1.59
2025-10-12,paid_social,tablet,104,53,48.4,96.0,4.9,76,1,118.75,0.96
2025-10-12,direct,mobile,478,334,29.9,105.0,2.6,365,17,3230.64,3.56
2025-10-12,direct,desktop,219,149,31.6,112.0,5.2,118,9,1919.87,4.11
2025-10-12,direct,tablet,63,44,29.1,97.0,3.3,32,2,185.11,3.17
2025-10-12,email,mobile,250,185,25.9,146.0,2.8,152,12,1801.46,4.8
2025-10-12,email,desktop,179,135,24.2,263.0,2.6,95,6,1003.65,3.35
2025-10-12,email,tablet,39,28,25.8,138.0,4.9,25,1,94.94,2.56
2025-10-12,referral,mobile,225,127,43.2,160.0,1.8,172,4,781.48,1.78
2025-10-12,referral,desktop,99,46,53.2,97.0,5.0,76,1,155.38,1.01
2025-10-12,referral,tablet,33,14,55.3,187.0,3.8,20,0,0.0,0.0
2025-10-12,organic_social,mobile,140,61,56.2,174.0,5.0,72,1,99.02,0.71
2025-10-12,organic_social,desktop,102,34,66.1,184.0,3.3,68,0,0.0,0.0
2025-10-12,organic_social,tablet,32,10,67.2,70.0,4.2,18,0,0.0,0.0
2025-10-13,organic_search,mobile,362,220,39.0,237.0,4.2,199,7,1357.25,1.93
2025-10-13,organic_search,desktop,399,202,49.2,139.0,3.7,280,12,1264.37,3.01
2025-10-13,organic_search,tablet,104,64,38.4,86.0,4.4,53,3,483.29,2.88
2025-10-13,paid_search,mobile,329,207,36.8,108.0,4.3,165,10,1384.74,3.04
2025-10-13,paid_search,desktop,290,164,43.1,82.0,3.0,229,7,1398.62,2.41
2025-10-13,paid_search,tablet,87,55,36.4,120.0,5.2,52,2,250.17,2.3
2025-10-13,paid_social,mobile,359,178,50.3,96.0,2.1,228,6,1179.48,1.67
2025-10-13,paid_social,desktop,262,121,53.5,95.0,4.4,171,3,315.75,1.15
2025-10-13,paid_social,tablet,71,35,50.1,81.0,1.5,49,1,197.43,1.41
2025-10-13,direct,mobile,368,251,31.7,252.0,3.9,242,12,2057.91,3.26
2025-10-13,direct,desktop,201,141,29.7,198.0,2.3,122,7,1387.88,3.48
2025-10-13,direct,tablet,59,38,34.4,204.0,2.1,41,1,106.4,1.69
2025-10-13,email,mobile,267,197,26.1,213.0,4.3,142,11,2162.27,4.12
2025-10-13,email,desktop,141,110,21.3,77.0,3.2,110,4,341.63,2.84
2025-10-13,email,tablet,27,19,26.7,118.0,1.5,19,1,118.62,3.7
2025-10-13,referral,mobile,109,62,43.0,170.0,4.1,71,2,293.66,1.83
2025-10-13,referral,desktop,103,55,46.3,115.0,1.6,77,1,210.41,0.97
2025-10-13,referral,tablet,28,13,51.4,81.0,1.4,15,0,0.0,0.0
2025-10-13,organic_social,mobile,115,39,65.2,67.0,2.8,65,1,124.11,0.87
2025-10-13,organic_social,desktop,84,29,64.8,68.0,3.9,50,1,180.99,1.19
2025-10-13,organic_social,tablet,18,5,66.9,162.0,3.9,12,0,0.0,0.0
2025-10-14,organic_search,mobile,421,226,46.2,201.0,3.4,212,7,590.09,1.66
2025-10-14,organic_search,desktop,283,148,47.5,127.0,2.4,167,8,1585.4,2.83
2025-10-14,organic_search,tablet,106,53,49.1,180.0,4.5,73,2,334.4,1.89
2025-10-14,paid_search,mobile,502,323,35.5,233.0,2.2,369,17,2316.89,3.39
2025-10-14,paid_search,desktop,330,197,40.1,107.0,1.8,257,12,2448.74,3.64
2025-10-14,paid_search,tablet,54,33,37.8,241.0,1.5,39,1,157.64,1.85
2025-10-14,paid_social,mobile,265,129,51.1,154.0,5.0,202,5,592.38,1.89
2025-10-14,paid_social,desktop,283,141,49.9,177.0,2.4,177,4,761.05,1.41
2025-10-14,paid_social,tablet,73,32,55.4,119.0,5.0,43,1,94.02,1.37
2025-10-14,direct,mobile,345,241,30.1,244.0,4.0,270,14,2586.62,4.06
2025-10-14,direct,desktop,142,100,29.2,242.0,1.9,91,5,736.21,3.52
2025-10-14,direct,tablet,68,46,32.3,118.0,3.4,38,2,289.48,2.94
2025-10-14,email,mobile,223,162,27.1,171.0,2.5,178,6,983.23,2.69
2025-10-14,email,desktop,131,94,27.9,68.0,1.7,73,4,739.35,3.05
2025-10-14,email,tablet,42,29,28.7,184.0,3.3,24,2,278.91,4.76
2025-10-14,referral,mobile,154,76,50.4,67.0,3.2,93,3,266.63,1.95
2025-10-14,referral,desktop,87,44,48.4,217.0,3.1,52,1,105.0,1.15
2025-10-14,referral,tablet,18,9,47.8,179.0,3.5,11,0,0.0,0.0
2025-10-14,organic_social,mobile,104,32,68.3,66.0,4.5,72,1,192.46,0.96
2025-10-14,organic_social,desktop,64,24,61.1,114.0,4.5,40,0,0.0,0.0
2025-10-14,organic_social,tablet,15,6,55.1,100.0,3.4,11,0,0.0,0.0
2025-10-15,organic_search,mobile,875,504,42.4,99.0,3.3,595,18,1579.46,2.06
2025-10-15,organic_search,desktop,332,194,41.6,99.0,3.6,211,6,1132.02,1.81
2025-10-15,organic_search,tablet,123,64,47.2,121.0,4.5,82,2,229.96,1.63
2025-10-15,paid_search,mobile,707,415,41.2,132.0,4.5,487,27,5118.47,3.82
2025-10-15,paid_search,desktop,292,194,33.4,120.0,3.9,159,9,1454.47,3.08
2025-10-15,paid_search,tablet,118,74,36.9,96.0,3.5,63,4,797.67,3.39
2025-10-15,paid_social,mobile,359,188,47.4,156.0,1.5,256,8,690.17,2.23
2025-10-15,paid_social,desktop,312,155,50.2,72.0,4.1,191,5,633.95,1.6
2025-10-15,paid_social,tablet,88,46,47.4,183.0,3.1,66,1,151.92,1.14
2025-10-15,direct,mobile,374,253,32.2,121.0,4.3,277,11,2209.36,2.94
2025-10-15,direct,desktop,209,140,32.7,155.0,3.7,153,6,979.96,2.87
2025-10-15,direct,tablet,89,64,27.8,198.0,3.3,48,2,183.44,2.25
2025-10-15,email,mobile,272,194,28.6,70.0,5.1,181,11,2223.0,4.04
2025-10-15,email,desktop,179,139,22.3,83.0,2.8,136,7,1034.84,3.91
2025-10-15,email,tablet,36,26,25.2,191.0,1.6,25,1,215.48,2.78
2025-10-15,referral,mobile,218,107,50.6,214.0,4.7,127,4,566.21,1.83
2025-10-15,referral,desktop,91,42,53.7,210.0,4.8,68,1,169.64,1.1
2025-10-15,referral,tablet,30,13,54.5,115.0,2.4,22,0,0.0,0.0
2025-10-15,organic_social,mobile,105,39,62.2,120.0,1.5,80,1,209.51,0.95
2025-10-15,organic_social,desktop,92,34,63.0,163.0,2.2,72,1,195.89,1.09
2025-10-15,organic_social,tablet,19,7,58.5,64.0,1.9,14,0,0.0,0.0
2025-10-16,organic_search,mobile,729,440,39.6,79.0,3.5,448,20,2877.61,2.74
2025-10-16,organic_search,desktop,476,230,51.5,154.0,4.2,270,13,1972.73,2.73
2025-10-16,organic_search,tablet,97,52,46.0,82.0,3.8,68,2,278.25,2.06
2025-10-16,paid_search,mobile,645,393,39.0,57.0,2.9,471,18,1992.18,2.79
2025-10-16,paid_search,desktop,403,229,43.0,172.0,3.4,288,9,942.55,2.23
2025-10-16,paid_search,tablet,93,59,36.3,100.0,2.5,52,3,411.64,3.23
2025-10-16,paid_social,mobile,349,145,58.2,73.0,4.6,209,7,1335.95,2.01
2025-10-16,paid_social,desktop,389,189,51.2,139.0,4.7,272,5,762.7,1.29
2025-10-16,paid_social,tablet,107,41,60.8,163.0,1.6,61,1,207.16,0.93
2025-10-16,direct,mobile,314,217,30.8,232.0,4.6,239,9,1907.29,2.87
2025-10-16,direct,desktop,316,230,27.1,123.0,4.0,218,8,1422.1,2.53
2025-10-16,direct,tablet,91,66,27.0,237.0,2.2,49,3,376.32,3.3
2025-10-16,email,mobile,294,211,28.0,231.0,3.4,191,12,1098.55,4.08
2025-10-16,email,desktop,145,112,22.7,85.0,5.5,74,6,841.73,4.14
2025-10-16,email,tablet,36,25,28.6,133.0,2.3,26,1,81.97,2.78
2025-10-16,referral,mobile,164,74,54.8,151.0,4.1,104,3,578.12,1.83
2025-10-16,referral,desktop,116,58,49.3,98.0,4.4,72,2,283.86,1.72
2025-10-16,referral,tablet,33,18,43.7,172.0,1.8,21,0,0.0,0.0
2025-10-16,organic_social,mobile,172,77,55.2,105.0,4.9,123,2,317.98,1.16
2025-10-16,organic_social,desktop,77,35,54.5,50.0,2.9,48,1,162.8,1.3
2025-10-16,organic_social,tablet,29,12,55.3,65.0,4.2,19,0,0.0,0.0
2025-10-17,organic_search,mobile,640,372,41.8,154.0,5.2,464,20,2910.92,3.12
2025-10-17,organic_search,desktop,405,219,45.8,166.0,5.1,291,9,1417.7,2.22
2025-10-17,organic_search,tablet,139,84,39.6,68.0,4.8,103,3,357.9,2.16
2025-10-17,paid_search,mobile,645,423,34.3,171.0,4.5,340,21,3230.43,3.26
2025-10-17,paid_search,desktop,285,183,35.5,110.0,1.8,185,8,1296.01,2.81
2025-10-17,paid_search,tablet,73,46,36.4,71.0,3.1,41,1,110.63,1.37
2025-10-17,paid_social,mobile,362,174,51.7,202.0,2.8,276,8,1583.49,2.21
2025-10-17,paid_social,desktop,400,149,62.6,97.0,2.9,278,5,976.47,1.25
2025-10-17,paid_social,tablet,103,39,61.6,81.0,3.1,62,2,375.6,1.94
2025-10-17,direct,mobile,502,351,30.0,110.0,1.5,283,21,4544.27,4.18
2025-10-17,direct,desktop,284,190,32.8,236.0,2.3,146,11,2116.57,3.87
2025-10-17,direct,tablet,67,44,33.2,81.0,5.1,43,2,169.25,2.99
2025-10-17,email,mobile,298,232,22.0,246.0,3.3,201,13,2579.97,4.36
2025-10-17,email,desktop,199,150,24.2,94.0,5.5,151,7,647.23,3.52
2025-10-17,email,tablet,45,32,27.5,60.0,3.8,31,2,430.9,4.44
2025-10-17,referral,mobile,230,104,54.5,185.0,3.2,149,3,535.49,1.3
2025-10-17,referral,desktop,118,64,45.6,71.0,4.8,88,2,300.63,1.69
2025-10-17,referral,tablet,33,15,54.2,59.0,4.6,26,0,0.0,0.0
2025-10-17,organic_social,mobile,120,41,65.6,157.0,3.4,63,1,213.36,0.83
2025-10-17,organic_social,desktop,85,35,58.1,169.0,2.4,43,0,0.0,0.0
2025-10-17,organic_social,tablet,29,9,65.6,169.0,3.4,14,0,0.0,0.0
2025-10-18,organic_search,mobile,870,525,39.6,230.0,5.1,507,24,4486.55,2.76
2025-10-18,organic_search,desktop,367,206,43.8,218.0,2.2,190,11,1994.94,3.0
2025-10-18,organic_search,tablet,89,54,39.2,225.0,2.9,56,2,404.2,2.25
2025-10-18,paid_search,mobile,447,280,37.3,52.0,3.0,355,11,1831.41,2.46
2025-10-18,paid_search,desktop,453,266,41.1,55.0,3.0,289,12,1293.99,2.65
2025-10-18,paid_search,tablet,74,42,42.2,209.0,2.9,55,2,266.39,2.7
2025-10-18,paid_social,mobile,493,210,57.2,155.0,2.8,266,6,696.8,1.22
2025-10-18,paid_social,desktop,249,103,58.4,165.0,4.8,197,4,723.73,1.61
2025-10-18,paid_social,tablet,86,34,59.6,174.0,4.3,43,1,104.26,1.16
2025-10-18,direct,mobile,418,302,27.7,188.0,4.1,224,18,1652.07,4.31
2025-10-18,direct,desktop,304,219,27.9,133.0,2.7,207,11,1264.78,3.62
2025-10-18,direct,tablet,80,55,30.2,100.0,3.1,63,2,340.7,2.5
2025-10-18,email,mobile,332,254,23.3,71.0,3.4,211,11,1754.51,3.31
2025-10-18,email,desktop,226,177,21.5,192.0,3.7,122,11,2318.74,4.87
2025-10-18,email,tablet,55,40,26.8,215.0,2.3,31,2,182.34,3.64
2025-10-18,referral,mobile,179,85,52.4,161.0,3.9,105,3,535.71,1.68
2025-10-18,referral,desktop,136,61,54.4,52.0,4.1,94,1,211.79,0.74
2025-10-18,referral,tablet,31,15,49.7,111.0,2.8,17,0,0.0,0.0
2025-10-18,organic_social,mobile,131,48,62.8,174.0,2.4,91,1,181.49,0.76
2025-10-18,organic_social,desktop,89,41,52.9,186.0,3.9,65,0,0.0,0.0
2025-10-18,organic_social,tablet,27,10,60.3,189.0,2.9,15,0,0.0,0.0
2025-10-19,organic_search,mobile,789,451,42.8,132.0,2.1,553,16,3051.96,2.03
2025-10-19,organic_search,desktop,520,293,43.6,210.0,3.1,398,10,834.19,1.92
2025-10-19,organic_search,tablet,140,77,44.9,83.0,1.9,108,3,370.68,2.14
2025-10-19,paid_search,mobile,630,359,43.0,224.0,3.6,491,23,3083.66,3.65
2025-10-19,paid_search,desktop,289,183,36.5,185.0,4.9,224,8,646.39,2.77
2025-10-19,paid_search,tablet,117,75,35.2,138.0,3.2,89,3,379.02,2.56
2025-10-19,paid_social,mobile,377,153,59.2,193.0,4.7,189,7,1234.03,1.86
2025-10-19,paid_social,desktop,381,191,49.7,215.0,2.8,197,5,1036.18,1.31
2025-10-19,paid_social,tablet,106,41,60.7,173.0,2.9,67,1,217.58,0.94
2025-10-19,direct,mobile,372,252,32.2,158.0,1.6,283,13,2460.25,3.49
2025-10-19,direct,desktop,255,173,32.1,124.0,2.8,148,7,812.11,2.75
2025-10-19,direct,tablet,66,48,26.8,67.0,2.8,49,1,216.69,1.52
2025-10-19,email,mobile,193,140,27.1,83.0,4.8,113,7,769.38,3.63
2025-10-19,email,desktop,172,130,23.9,261.0,1.5,96,8,800.72,4.65
2025-10-19,email,tablet,49,37,22.6,184.0,1.6,31,1,218.21,2.04
2025-10-19,referral,mobile,201,105,47.4,120.0,4.2,132,4,773.58,1.99
2025-10-19,referral,desktop,145,72,49.8,157.0,4.9,110,2,246.87,1.38
2025-10-19,referral,tablet,42,20,50.7,108.0,4.2,24,0,0.0,0.0
2025-10-19,organic_social,mobile,120,56,53.2,155.0,3.2,95,1,120.12,0.83
2025-10-19,organic_social,desktop,110,46,58.1,89.0,1.3,78,1,136.96,0.91
2025-10-19,organic_social,tablet,21,8,59.7,168.0,2.3,12,0,0.0,0.0
2025-10-20,organic_search,mobile,441,266,39.7,202.0,5.2,288,7,742.4,1.59
2025-10-20,organic_search,desktop,388,226,41.7,165.0,4.1,205,10,2047.46,2.58
2025-10-20,organic_search,tablet,85,52,38.7,233.0,1.5,54,1,121.66,1.18
2025-10-20,paid_search,mobile,479,296,38.1,175.0,4.3,245,16,3371.03,3.34
2025-10-20,paid_search,desktop,309,194,37.1,236.0,3.7,236,7,1392.58,2.27
2025-10-20,paid_search,tablet,61,37,39.2,169.0,3.6,31,1,85.12,1.64
2025-10-20,paid_social,mobile,306,148,51.5,139.0,2.7,192,4,684.12,1.31
2025-10-20,paid_social,desktop,302,155,48.6,223.0,4.1,225,4,621.31,1.32
2025-10-20,paid_social,tablet,76,39,48.0,57.0,2.8,42,1,155.59,1.32
2025-10-20,direct,mobile,337,248,26.4,130.0,2.0,236,13,2078.88,3.86
2025-10-20,direct,desktop,236,157,33.1,114.0,2.3,144,6,1303.42,2.54
2025-10-20,direct,tablet,53,36,30.8,107.0,4.4,29,1,103.51,1.89
2025-10-20,email,mobile,230,168,26.9,106.0,3.1,147,11,2020.41,4.78
2025-10-20,email,desktop,166,126,23.7,215.0,4.3,107,8,1618.3,4.82
2025-10-20,email,tablet,28,21,24.9,185.0,3.1,15,0,0.0,0.0
2025-10-20,referral,mobile,161,72,55.1,117.0,3.8,95,3,483.45,1.86
2025-10-20,referral,desktop,96,50,47.5,88.0,2.3,68,2,290.68,2.08
2025-10-20,referral,tablet,21,11,46.9,46.0,2.8,16,0,0.0,0.0
2025-10-20,organic_social,mobile,75,24,67.1,172.0,1.4,49,0,0.0,0.0
2025-10-20,organic_social,desktop,70,25,63.2,180.0,2.5,46,0,0.0,0.0
2025-10-20,organic_social,tablet,18,8,54.2,70.0,4.4,13,0,0.0,0.0
2025-10-21,organic_search,mobile,367,210,42.6,50.0,1.7,264,11,1988.16,3.0
2025-10-21,organic_search,desktop,363,181,50.1,143.0,2.3,195,10,2123.17,2.75
2025-10-21,organic_search,tablet,65,39,39.9,200.0,2.6,39,1,136.81,1.54
2025-10-21,paid_search,mobile,441,251,43.0,121.0,4.9,326,14,1572.15,3.17
2025-10-21,paid_search,desktop,189,122,35.2,73.0,3.4,126,6,1099.86,3.17
2025-10-21,paid_search,tablet,57,35,37.3,64.0,1.9,42,1,177.92,1.75
2025-10-21,paid_social,mobile,352,147,58.2,71.0,3.7,201,6,606.55,1.7
2025-10-21,paid_social,desktop,227,90,60.3,94.0,4.0,135,3,383.85,1.32
2025-10-21,paid_social,tablet,62,27,55.9,149.0,2.6,39,1,118.59,1.61
2025-10-21,direct,mobile,286,192,32.6,149.0,5.0,192,10,2182.63,3.5
2025-10-21,direct,desktop,243,166,31.5,205.0,4.1,154,6,558.98,2.47
2025-10-21,direct,tablet,53,36,31.4,228.0,4.2,36,1,108.35,1.89
2025-10-21,email,mobile,203,145,28.3,254.0,3.8,137,6,1066.65,2.96
2025-10-21,email,desktop,154,120,21.4,194.0,5.5,95,4,793.57,2.6
2025-10-21,email,tablet,36,26,26.2,232.0,4.7,24,1,120.33,2.78
2025-10-21,referral,mobile,132,63,52.0,134.0,3.0,82,2,281.28,1.52
2025-10-21,referral,desktop,85,41,51.2,138.0,2.6,62,1,162.55,1.18
2025-10-21,referral,tablet,19,10,46.5,59.0,3.6,10,0,0.0,0.0
2025-10-21,organic_social,mobile,72,24,66.6,178.0,2.6,37,1,118.48,1.39
2025-10-21,organic_social,desktop,54,20,62.7,71.0,2.0,37,0,0.0,0.0
2025-10-21,organic_social,tablet,22,7,64.5,67.0,3.8,15,0,0.0,0.0
2025-10-22,organic_search,mobile,667,361,45.9,58.0,4.8,383,12,2594.39,1.8
2025-10-22,organic_search,desktop,408,210,48.5,68.0,2.6,278,12,2128.27,2.94
2025-10-22,organic_search,tablet,161,90,43.7,207.0,2.0,111,3,357.76,1.86
2025-10-22,paid_search,mobile,664,384,42.0,222.0,4.4,471,16,3056.78,2.41
2025-10-22,paid_search,desktop,353,208,41.1,142.0,3.9,235,11,1507.56,3.12
2025-10-22,paid_search,tablet,110,62,43.5,57.0,3.7,85,3,658.21,2.73
2025-10-22,paid_social,mobile,376,138,63.1,128.0,2.0,198,8,1596.6,2.13
2025-10-22,paid_social,desktop,232,101,56.5,127.0,3.2,178,4,443.53,1.72
2025-10-22,paid_social,tablet,69,27,59.9,84.0,1.4,50,1,175.36,1.45
2025-10-22,direct,mobile,427,293,31.2,92.0,3.1,258,18,1772.85,4.22
2025-10-22,direct,desktop,333,238,28.4,71.0,4.1,241,14,2162.88,4.2
2025-10-22,direct,tablet,59,41,29.3,192.0,3.4,30,1,104.79,1.69
2025-10-22,email,mobile,346,254,26.4,227.0,3.1,251,10,1808.4,2.89
2025-10-22,email,desktop,152,118,22.2,165.0,1.8,103,8,644.89,5.26
2025-10-22,email,tablet,35,27,21.7,223.0,2.1,17,1,193.35,2.86
2025-10-22,referral,mobile,221,120,45.3,219.0,4.7,140,3,355.38,1.36
2025-10-22,referral,desktop,143,66,53.7,180.0,3.8,78,2,186.9,1.4
2025-10-22,referral,tablet,34,15,54.4,125.0,4.4,17,0,0.0,0.0
2025-10-22,organic_social,mobile,149,65,56.0,107.0,3.5,111,1,183.36,0.67
2025-10-22,organic_social,desktop,89,36,58.9,64.0,2.2,69,1,219.45,1.12
2025-10-22,organic_social,tablet,32,12,61.0,147.0,3.2,25,0,0.0,0.0
2025-10-23,organic_search,mobile,536,306,42.9,210.0,4.3,305,14,1129.16,2.61
2025-10-23,organic_search,desktop,387,223,42.4,100.0,4.2,260,11,1374.39,2.84
2025-10-23,organic_search,tablet,114,61,46.0,47.0,4.1,91,3,429.23,2.63
2025-10-23,paid_search,mobile,402,244,39.3,108.0,4.3,212,12,1908.39,2.99
2025-10-23,paid_search,desktop,263,161,38.5,86.0,4.4,208,7,1464.65,2.66
2025-10-23,paid_search,tablet,89,50,42.8,47.0,2.3,45,2,315.16,2.25
2025-10-23,paid_social,mobile,355,130,63.2,153.0,3.1,275,7,889.73,1.97
2025-10-23,paid_social,desktop,267,119,55.2,144.0,3.6,191,3,545.53,1.12
2025-10-23,paid_social,tablet,83,42,49.3,225.0,3.0,45,1,182.47,1.2
2025-10-23,direct,mobile,306,214,29.8,111.0,3.8,202,12,1971.57,3.92
2025-10-23,direct,desktop,217,153,29.2,242.0,5.0,124,9,1668.16,4.15
2025-10-23,direct,tablet,91,62,31.0,120.0,3.0,46,4,429.68,4.4
2025-10-23,email,mobile,271,194,28.3,110.0,5.4,140,13,1402.65,4.8
2025-10-23,email,desktop,170,122,27.9,253.0,4.5,109,7,1522.69,4.12
2025-10-23,email,tablet,53,38,27.2,190.0,2.5,36,1,144.18,1.89
2025-10-23,referral,mobile,151,77,48.8,100.0,4.8,111,2,396.21,1.32
2025-10-23,referral,desktop,108,52,51.6,167.0,3.8,77,2,385.69,1.85
2025-10-23,referral,tablet,33,16,48.7,111.0,3.7,19,0,0.0,0.0
2025-10-23,organic_social,mobile,112,35,68.2,163.0,3.6,69,1,84.52,0.89
2025-10-23,organic_social,desktop,97,31,67.5,162.0,1.5,70,0,0.0,0.0
2025-10-23,organic_social,tablet,28,10,61.0,96.0,1.8,22,0,0.0,0.0
2025-10-24,organic_search,mobile,718,374,47.9,74.0,2.1,542,18,3312.76,2.51
2025-10-24,organic_search,desktop,320,177,44.4,134.0,4.2,189,6,958.19,1.88
2025-10-24,organic_search,tablet,119,69,41.4,219.0,3.2,78,2,223.5,1.68
2025-10-24,paid_search,mobile,629,363,42.2,128.0,2.1,404,14,1364.09,2.23
2025-10-24,paid_search,desktop,374,232,37.9,154.0,4.2,298,13,1074.88,3.48
2025-10-24,paid_search,tablet,76,51,32.4,213.0,2.4,43,2,252.06,2.63
2025-10-24,paid_social,mobile,605,279,53.8,149.0,4.6,435,11,1200.38,1.82
2025-10-24,paid_social,desktop,246,125,48.9,156.0,1.3,184,3,625.98,1.22
2025-10-24,paid_social,tablet,80,33,57.9,183.0,4.2,43,1,185.55,1.25
2025-10-24,direct,mobile,384,254,33.7,95.0,3.8,229,10,2167.02,2.6
2025-10-24,direct,desktop,338,235,30.2,133.0,4.9,213,9,1786.92,2.66
2025-10-24,direct,tablet,94,69,26.0,129.0,1.6,53,4,579.82,4.26
2025-10-24,email,mobile,244,178,26.7,247.0,4.4,172,11,2243.64,4.51
2025-10-24,email,desktop,216,167,22.2,119.0,3.2,147,6,1074.47,2.78
2025-10-24,email,tablet,63,45,27.8,215.0,2.1,46,3,420.9,4.76
2025-10-24,referral,mobile,189,101,46.4,167.0,1.8,133,3,571.25,1.59
2025-10-24,referral,desktop,146,80,44.8,51.0,1.4,108,2,175.87,1.37
2025-10-24,referral,tablet,40,17,56.6,114.0,3.3,25,0,0.0,0.0
2025-10-24,organic_social,mobile,130,57,55.4,68.0,4.1,90,1,116.58,0.77
2025-10-24,organic_social,desktop,76,28,62.3,70.0,4.7,39,0,0.0,0.0
2025-10-24,organic_social,tablet,28,12,55.0,50.0,1.4,21,0,0.0,0.0
2025-10-25,organic_search,mobile,509,257,49.4,222.0,4.1,276,10,1186.72,1.96
2025-10-25,organic_search,desktop,377,208,44.7,176.0,2.7,262,11,1974.98,2.92
2025-10-25,organic_search,tablet,100,54,45.9,91.0,1.7,79,2,352.59,2.0
2025-10-25,paid_search,mobile,435,277,36.1,91.0,3.3,327,17,2774.52,3.91
2025-10-25,paid_search,desktop,452,272,39.6,204.0,4.8,244,12,2325.04,2.65
2025-10-25,paid_search,tablet,91,59,35.0,59.0,4.8,68,2,262.3,2.2
2025-10-25,paid_social,mobile,626,326,47.9,153.0,1.7,385,11,889.96,1.76
2025-10-25,paid_social,desktop,281,134,52.2,47.0,4.1,217,4,378.62,1.42
2025-10-25,paid_social,tablet,111,47,57.2,60.0,3.2,84,1,159.51,0.9
2025-10-25,direct,mobile,338,223,33.9,150.0,4.9,196,11,1215.97,3.25
2025-10-25,direct,desktop,210,144,31.3,102.0,1.8,149,8,720.68,3.81
2025-10-25,direct,tablet,76,50,33.6,117.0,3.0,40,2,236.43,2.63
2025-10-25,email,mobile,344,252,26.5,144.0,3.0,228,16,2757.56,4.65
2025-10-25,email,desktop,199,151,23.9,111.0,4.9,112,8,1370.73,4.02
2025-10-25,email,tablet,60,47,21.3,107.0,5.4,33,2,292.61,3.33
2025-10-25,referral,mobile,191,93,50.9,58.0,2.9,145,4,677.14,2.09
2025-10-25,referral,desktop,141,79,43.3,66.0,5.1,100,2,192.23,1.42
2025-10-25,referral,tablet,26,13,47.6,58.0,1.6,13,0,0.0,0.0
2025-10-25,organic_social,mobile,141,57,59.4,100.0,1.9,71,1,155.01,0.71
2025-10-25,organic_social,desktop,66,27,58.0,176.0,3.4,48,0,0.0,0.0
2025-10-25,organic_social,tablet,23,7,67.0,149.0,1.7,16,0,0.0,0.0
2025-10-26,organic_search,mobile,731,431,40.9,85.0,3.0,549,15,3124.26,2.05
2025-10-26,organic_search,desktop,388,231,40.5,236.0,3.9,252,9,960.32,2.32
2025-10-26,organic_search,tablet,120,64,46.6,94.0,1.7,92,2,220.74,1.67
2025-10-26,paid_search,mobile,698,453,35.1,97.0,3.4,365,28,4400.46,4.01
2025-10-26,paid_search,desktop,274,178,34.8,131.0,2.3,163,10,2128.82,3.65
2025-10-26,paid_search,tablet,89,54,38.6,120.0,3.8,59,2,321.61,2.25
2025-10-26,paid_social,mobile,483,247,48.7,180.0,2.6,282,6,770.98,1.24
2025-10-26,paid_social,desktop,370,143,61.1,77.0,4.9,222,7,998.91,1.89
2025-10-26,paid_social,tablet,86,38,55.4,199.0,4.6,46,1,82.85,1.16
2025-10-26,direct,mobile,498,363,26.9,255.0,3.4,306,14,2137.51,2.81
2025-10-26,direct,desktop,265,191,27.6,192.0,2.0,171,11,2320.24,4.15
2025-10-26,direct,tablet,69,45,34.5,147.0,4.7,49,1,116.16,1.45
2025-10-26,email,mobile,350,270,22.8,145.0,2.8,256,11,1788.53,3.14
2025-10-26,email,desktop,180,137,23.7,108.0,3.3,105,7,1473.93,3.89
2025-10-26,email,tablet,52,37,28.0,78.0,1.5,39,2,214.44,3.85
2025-10-26,referral,mobile,189,96,48.8,109.0,4.1,134,3,420.64,1.59
2025-10-26,referral,desktop,118,56,52.3,179.0,1.6,88,2,339.49,1.69
2025-10-26,referral,tablet,30,15,48.2,204.0,1.8,19,0,0.0,0.0
2025-10-26,organic_social,mobile,127,58,54.3,169.0,4.4,64,1,131.18,0.79
2025-10-26,organic_social,desktop,90,34,61.5,193.0,4.0,59,0,0.0,0.0
2025-10-26,organic_social,tablet,17,7,58.6,174.0,3.5,10,0,0.0,0.0
2025-10-27,organic_search,mobile,623,330,46.9,75.0,5.1,473,13,1399.08,2.09
2025-10-27,organic_search,desktop,365,202,44.6,151.0,4.3,195,11,1962.93,3.01
