deal_id,order_id,deal_name,deal_stage,pipeline,amount,create_date,close_date,deal_type,lead_source
DEAL_110611,,Open deal 110611,prospecting,default,15.7,,,existing_business,referral
DEAL_110612,,Open deal 110612,prospecting,default,155.29,,,existing_business,social
DEAL_110613,,Open deal 110613,prospecting,default,146.04,,,new_business,referral
DEAL_110614,,Open deal 110614,prospecting,default,2.56,,,new_business,paid_search
DEAL_110615,,Open deal 110615,prospecting,default,45.69,,,existing_business,organic_search
DEAL_110616,,Open deal 110616,prospecting,default,125.25,,,existing_business,referral
DEAL_110617,,Open deal 110617,prospecting,default,95.53,,,existing_business,referral
DEAL_110618,,Open deal 110618,prospecting,default,70.77,,,new_business,organic_search
DEAL_110619,,Open deal 110619,prospecting,default,21.97,,,existing_business,organic_search
DEAL_110620,,Open deal 110620,prospecting,default,5.78,,,existing_business,organic_search
DEAL_110621,,Open deal 110621,prospecting,default,63.71,,,new_business,email
DEAL_110622,,Open deal 110622,prospecting,default,118.0,,,existing_business,organic_search
DEAL_110623,,Open deal 110623,prospecting,default,33.34,,,new_business,referral
DEAL_110624,,Open deal 110624,prospecting,default,172.4,,,existing_business,organic_search
DEAL_110625,,Open deal 110625,prospecting,default,51.0,,,new_business,paid_search
DEAL_110626,,Open deal 110626,prospecting,default,44.93,,,new_business,organic_search
DEAL_110627,,Open deal 110627,prospecting,default,38.55,,,new_business,organic_search
DEAL_110628,,Open deal 110628,prospecting,default,12.85,,,new_business,referral
DEAL_110629,,Open deal 110629,prospecting,default,304.49,,,new_business,organic_search
DEAL_110630,,Open deal 110630,prospecting,default,3.41,,,existing_business,organic_search
DEAL_110631,,Open deal 110631,prospecting,default,35.44,,,existing_business,paid_search
DEAL_110632,,Open deal 110632,prospecting,default,57.39,,,new_business,organic_search
DEAL_110633,,Open deal 110633,prospecting,default,266.92,,,new_business,email
DEAL_110634,,Open deal 110634,prospecting,default,143.67,,,new_business,organic_search
DEAL_110635,,Open deal 110635,prospecting,default,60.64,,,existing_business,social
DEAL_110636,,Open deal 110636,prospecting,default,73.38,,,new_business,email
DEAL_110637,,Open deal 110637,prospecting,default,53.58,,,existing_business,referral
DEAL_110638,,Open deal 110638,prospecting,default,49.99,,,new_business,organic_search
DEAL_110639,,Open deal 110639,prospecting,default,26.84,,,new_business,organic_search
DEAL_110640,,Open deal 110640,prospecting,default,98.82,,,existing_business,organic_search
DEAL_110641,,Open deal 110641,prospecting,default,407.34,,,new_business,email
DEAL_110642,,Open deal 110642,prospecting,default,6.37,,,new_business,social
DEAL_110643,,Open deal 110643,prospecting,default,81.67,,,new_business,organic_search
DEAL_110644,,Open deal 110644,prospecting,default,35.7,,,existing_business,referral
DEAL_110645,,Open deal 110645,prospecting,default,274.82,,,new_business,referral
DEAL_110646,,Open deal 110646,prospecting,default,71.7,,,new_business,referral
DEAL_110647,,Open deal 110647,prospecting,default,46.97,,,existing_business,organic_search
DEAL_110648,,Open deal 110648,prospecting,default,47.04,,,existing_business,social
DEAL_110649,,Open deal 110649,prospecting,default,7.01,,,new_business,paid_search
DEAL_110650,,Open deal 110650,prospecting,default,47.93,,,new_business,referral
DEAL_110651,,Open deal 110651,prospecting,default,1.51,,,new_business,email
DEAL_110652,,Open deal 110652,prospecting,default,73.3,,,new_business,organic_search
DEAL_110653,,Open deal 110653,prospecting,default,456.37,,,new_business,email
DEAL_110654,,Open deal 110654,prospecting,default,2.69,,,new_business,organic_search
DEAL_110655,,Open deal 110655,prospecting,default,94.45,,,new_business,paid_search
DEAL_110656,,Open deal 110656,prospecting,default,9.03,,,existing_business,organic_search
DEAL_110657,,Open deal 110657,prospecting,default,105.84,,,new_business,social
DEAL_110658,,Open deal 110658,prospecting,default,129.52,,,existing_business,paid_search
DEAL_110659,,Open deal 110659,prospecting,default,6.66,,,existing_business,email
DEAL_110660,,Open deal 110660,prospecting,default,68.45,,,new_business,social
DEAL_110661,,Open deal 110661,prospecting,default,103.71,,,existing_business,referral
DEAL_110662,,Open deal 110662,prospecting,default,70.52,,,new_business,email
DEAL_110663,,Open deal 110663,prospecting,default,40.0,,,existing_business,email
DEAL_110664,,Open deal 110664,prospecting,default,3.07,,,new_business,email
DEAL_110665,,Open deal 110665,prospecting,default,165.25,,,new_business,email
DEAL_110666,,Open deal 110666,prospecting,default,22.98,,,new_business,social
DEAL_110667,,Open deal 110667,prospecting,default,44.8,,,new_business,email
DEAL_110668,,Open deal 110668,prospecting,default,32.12,,,new_business,social
DEAL_110669,,Open deal 110669,prospecting,default,13.89,,,new_business,referral
DEAL_110670,,Open deal 110670,prospecting,default,41.25,,,existing_business,paid_search
DEAL_110671,,Open deal 110671,prospecting,default,54.44,,,new_business,social
DEAL_110672,,Open deal 110672,prospecting,default,28.5,,,new_business,organic_search
DEAL_110673,,Open deal 110673,prospecting,default,24.01,,,new_business,organic_search
DEAL_110674,,Open deal 110674,prospecting,default,127.01,,,existing_business,organic_search
DEAL_110675,,Open deal 110675,prospecting,default,52.47,,,new_business,paid_search
DEAL_110676,,Open deal 110676,prospecting,default,89.34,,,existing_business,organic_search
DEAL_110677,,Open deal 110677,prospecting,default,41.08,,,new_business,referral
DEAL_110678,,Open deal 110678,prospecting,default,60.48,,,new_business,paid_search
DEAL_110679,,Open deal 110679,prospecting,default,74.68,,,existing_business,paid_search
DEAL_110680,,Open deal 110680,prospecting,default,86.01,,,new_business,organic_search
DEAL_110681,,Open deal 110681,prospecting,default,19.51,,,existing_business,organic_search
DEAL_110682,,Open deal 110682,prospecting,default,15.17,,,new_business,referral
DEAL_110683,,Open deal 110683,prospecting,default,43.28,,,new_business,paid_search
DEAL_110684,,Open deal 110684,prospecting,default,163.57,,,new_business,organic_search
DEAL_110685,,Open deal 110685,prospecting,default,108.92,,,new_business,paid_search
DEAL_110686,,Open deal 110686,prospecting,default,19.82,,,new_business,email
DEAL_110687,,Open deal 110687,prospecting,default,37.07,,,existing_business,organic_search
DEAL_110688,,Open deal 110688,prospecting,default,28.77,,,new_business,social
DEAL_110689,,Open deal 110689,prospecting,default,158.32,,,new_business,paid_search
DEAL_110690,,Open deal 110690,prospecting,default,53.84,,,new_business,social
DEAL_110691,,Open deal 110691,prospecting,default,205.45,,,existing_business,email
DEAL_110692,,Open deal 110692,prospecting,default,68.42,,,new_business,organic_search
DEAL_110693,,Open deal 110693,prospecting,default,32.98,,,new_business,paid_search
DEAL_110694,,Open deal 110694,prospecting,default,35.28,,,new_business,social
DEAL_110695,,Open deal 110695,prospecting,default,1.13,,,new_business,referral
DEAL_110696,,Open deal 110696,prospecting,default,90.89,,,new_business,organic_search
DEAL_110697,,Open deal 110697,prospecting,default,40.59,,,new_business,organic_search
DEAL_110698,,Open deal 110698,prospecting,default,104.46,,,new_business,paid_search
DEAL_110699,,Open deal 110699,prospecting,default,71.76,,,new_business,email
DEAL_110700,,Open deal 110700,prospecting,default,51.68,,,existing_business,organic_search
DEAL_110701,,Open deal 110701,prospecting,default,199.13,,,new_business,paid_search
DEAL_110702,,Open deal 110702,prospecting,default,300.36,,,new_business,referral
DEAL_110703,,Open deal 110703,prospecting,default,32.21,,,new_business,email
DEAL_110704,,Open deal 110704,prospecting,default,144.65,,,existing_business,organic_search
DEAL_110705,,Open deal 110705,prospecting,default,7.08,,,existing_business,organic_search
DEAL_110706,,Open deal 110706,prospecting,default,3.12,,,existing_business,paid_search
DEAL_110707,,Open deal 110707,prospecting,default,15.69,,,new_business,organic_search
DEAL_110708,,Open deal 110708,prospecting,default,4.64,,,new_business,paid_search
DEAL_110709,,Open deal 110709,prospecting,default,95.72,,,new_business,organic_search
DEAL_110710,,Open deal 110710,prospecting,default,106.53,,,new_business,organic_search
DEAL_110711,,Open deal 110711,prospecting,default,82.22,,,new_business,email
DEAL_110712,,Open deal 110712,prospecting,default,29.29,,,new_business,email
DEAL_110713,,Open deal 110713,prospecting,default,74.53,,,new_business,social
DEAL_110714,,Open deal 110714,prospecting,default,98.13,,,new_business,referral
DEAL_110715,,Open deal 110715,prospecting,default,1.37,,,existing_business,organic_search
DEAL_110716,,Open deal 110716,prospecting,default,182.72,,,new_business,referral
DEAL_110717,,Open deal 110717,prospecting,default,14.46,,,existing_business,paid_search
DEAL_110718,,Open deal 110718,prospecting,default,8.89,,,new_business,organic_search
DEAL_110719,,Open deal 110719,prospecting,default,188.83,,,new_business,social
DEAL_110720,,Open deal 110720,prospecting,default,11.84,,,new_business,organic_search
DEAL_110721,,Open deal 110721,prospecting,default,55.16,,,new_business,organic_search
DEAL_110722,,Open deal 110722,prospecting,default,27.05,,,existing_business,referral
DEAL_110723,,Open deal 110723,prospecting,default,24.73,,,new_business,organic_search
DEAL_110724,,Open deal 110724,prospecting,default,60.07,,,new_business,referral
DEAL_110725,,Open deal 110725,prospecting,default,284.54,,,new_business,organic_search
DEAL_110726,,Open deal 110726,prospecting,default,63.59,,,new_business,email
DEAL_110727,,Open deal 110727,prospecting,default,429.95,,,new_business,referral
DEAL_110728,,Open deal 110728,prospecting,default,21.84,,,new_business,paid_search
DEAL_110729,,Open deal 110729,prospecting,default,82.1,,,new_business,paid_search
DEAL_110730,,Open deal 110730,prospecting,default,48.68,,,new_business,organic_search
DEAL_110731,,Open deal 110731,prospecting,default,58.29,,,new_business,organic_search
DEAL_110732,,Open deal 110732,prospecting,default,24.59,,,new_business,referral
DEAL_110733,,Open deal 110733,prospecting,default,349.56,,,new_business,organic_search
DEAL_110734,,Open deal 110734,prospecting,default,125.9,,,new_business,organic_search
DEAL_110735,,Open deal 110735,prospecting,default,60.17,,,existing_business,referral
DEAL_110736,,Open deal 110736,prospecting,default,26.01,,,existing_business,organic_search
DEAL_110737,,Open deal 110737,prospecting,default,59.52,,,new_business,referral
DEAL_110738,,Open deal 110738,prospecting,default,51.45,,,new_business,paid_search
DEAL_110739,,Open deal 110739,prospecting,default,58.34,,,new_business,referral
DEAL_110740,,Open deal 110740,prospecting,default,15.89,,,new_business,social
DEAL_110741,,Open deal 110741,prospecting,default,10.42,,,new_business,social
DEAL_110742,,Open deal 110742,prospecting,default,117.01,,,new_business,paid_search
DEAL_110743,,Open deal 110743,prospecting,default,100.49,,,new_business,social
DEAL_110744,,Open deal 110744,prospecting,default,12.04,,,existing_business,referral
DEAL_110745,,Open deal 110745,prospecting,default,133.25,,,new_business,organic_search
DEAL_110746,,Open deal 110746,prospecting,default,94.66,,,existing_business,paid_search
DEAL_110747,,Open deal 110747,prospecting,default,133.33,,,existing_business,organic_search
DEAL_110748,,Open deal 110748,prospecting,default,27.08,,,new_business,paid_search
DEAL_110749,,Open deal 110749,prospecting,default,46.2,,,new_business,referral
DEAL_110750,,Open deal 110750,prospecting,default,83.82,,,new_business,organic_search
DEAL_110751,,Open deal 110751,prospecting,default,11.44,,,new_business,organic_search
DEAL_110752,,Open deal 110752,prospecting,default,162.85,,,new_business,paid_search
DEAL_110753,,Open deal 110753,prospecting,default,64.66,,,new_business,organic_search
DEAL_110754,,Open deal 110754,prospecting,default,22.96,,,existing_business,email
DEAL_110755,,Open deal 110755,prospecting,default,24.83,,,existing_business,referral
DEAL_110756,,Open deal 110756,prospecting,default,29.8,,,new_business,email
DEAL_110757,,Open deal 110757,prospecting,default,21.98,,,existing_business,paid_search
DEAL_110758,,Open deal 110758,prospecting,default,5.08,,,existing_business,organic_search
DEAL_110759,,Open deal 110759,prospecting,default,46.83,,,new_business,email
DEAL_110760,,Open deal 110760,prospecting,default,5.21,,,new_business,organic_search
DEAL_110761,,Open deal 110761,prospecting,default,13.58,,,new_business,paid_search
DEAL_110762,,Open deal 110762,prospecting,default,122.73,,,new_business,organic_search
DEAL_110763,,Open deal 110763,prospecting,default,6.6,,,new_business,paid_search
DEAL_110764,,Open deal 110764,prospecting,default,7.27,,,new_business,referral
DEAL_110765,,Open deal 110765,prospecting,default,16.15,,,new_business,paid_search
DEAL_110766,,Open deal 110766,prospecting,default,88.89,,,existing_business,social
DEAL_110767,,Open deal 110767,prospecting,default,1.63,,,existing_business,organic_search
DEAL_110768,,Open deal 110768,prospecting,default,36.31,,,new_business,email
DEAL_110769,,Open deal 110769,prospecting,default,102.91,,,new_business,organic_search
DEAL_110770,,Open deal 110770,prospecting,default,159.44,,,new_business,organic_search
DEAL_110771,,Open deal 110771,prospecting,default,79.36,,,existing_business,referral
DEAL_110772,,Open deal 110772,prospecting,default,89.48,,,new_business,organic_search
DEAL_110773,,Open deal 110773,prospecting,default,86.42,,,existing_business,email
DEAL_110774,,Open deal 110774,prospecting,default,28.58,,,new_business,paid_search
DEAL_110775,,Open deal 110775,prospecting,default,17.46,,,new_business,paid_search
DEAL_110776,,Open deal 110776,prospecting,default,33.45,,,new_business,social
DEAL_110777,,Open deal 110777,prospecting,default,69.38,,,existing_business,referral
DEAL_110778,,Open deal 110778,prospecting,default,55.77,,,existing_business,referral
DEAL_110779,,Open deal 110779,prospecting,default,8.61,,,new_business,organic_search
DEAL_110780,,Open deal 110780,prospecting,default,16.12,,,new_business,referral
DEAL_110781,,Open deal 110781,prospecting,default,18.0,,,new_business,paid_search
DEAL_110782,,Open deal 110782,prospecting,default,87.81,,,existing_business,referral
DEAL_110783,,Open deal 110783,prospecting,default,84.06,,,existing_business,paid_search
DEAL_110784,,Open deal 110784,prospecting,default,11.66,,,new_business,organic_search
DEAL_110785,,Open deal 110785,prospecting,default,121.81,,,existing_business,email
DEAL_110786,,Open deal 110786,prospecting,default,8.42,,,new_business,email
DEAL_110787,,Open deal 110787,prospecting,default,34.74,,,existing_business,paid_search
DEAL_110788,,Open deal 110788,prospecting,default,13.49,,,new_business,paid_search
DEAL_110789,,Open deal 110789,prospecting,default,196.82,,,new_business,referral
DEAL_110790,,Open deal 110790,prospecting,default,15.87,,,existing_business,organic_search
DEAL_110791,,Open deal 110791,prospecting,default,80.71,,,new_business,paid_search
DEAL_110792,,Open deal 110792,prospecting,default,11.61,,,existing_business,paid_search
DEAL_110793,,Open deal 110793,prospecting,default,120.27,,,existing_business,referral
DEAL_110794,,Open deal 110794,prospecting,default,132.47,,,new_business,email
DEAL_110795,,Open deal 110795,prospecting,default,8.32,,,new_business,referral
DEAL_110796,,Open deal 110796,prospecting,default,86.42,,,new_business,email
DEAL_110797,,Open deal 110797,prospecting,default,307.46,,,new_business,paid_search
DEAL_110798,,Open deal 110798,prospecting,default,37.96,,,new_business,organic_search
DEAL_110799,,Open deal 110799,prospecting,default,70.31,,,new_business,referral
DEAL_110800,,Open deal 110800,prospecting,default,79.1,,,new_business,paid_search
DEAL_110801,,Open deal 110801,prospecting,default,12.67,,,existing_business,social
DEAL_110802,,Open deal 110802,prospecting,default,124.54,,,new_business,email
DEAL_110803,,Open deal 110803,prospecting,default,28.93,,,new_business,referral
DEAL_110804,,Open deal 110804,prospecting,default,53.06,,,existing_business,organic_search
DEAL_110805,,Open deal 110805,prospecting,default,76.76,,,new_business,organic_search
DEAL_110806,,Open deal 110806,prospecting,default,47.77,,,existing_business,email
DEAL_110807,,Open deal 110807,prospecting,default,14.86,,,new_business,paid_search
DEAL_110808,,Open deal 110808,prospecting,default,78.58,,,new_business,paid_search
DEAL_110809,,Open deal 110809,prospecting,default,50.81,,,new_business,email
DEAL_110810,,Open deal 110810,prospecting,default,88.13,,,new_business,paid_search
DEAL_110811,,Open deal 110811,prospecting,default,63.58,,,new_business,paid_search
DEAL_110812,,Open deal 110812,prospecting,default,71.24,,,new_business,organic_search
DEAL_110813,,Open deal 110813,prospecting,default,6.28,,,new_business,organic_search
DEAL_110814,,Open deal 110814,prospecting,default,103.13,,,new_business,email
DEAL_110815,,Open deal 110815,prospecting,default,109.42,,,new_business,organic_search
DEAL_110816,,Open deal 110816,prospecting,default,45.53,,,new_business,email
DEAL_110817,,Open deal 110817,prospecting,default,515.86,,,existing_business,paid_search
DEAL_110818,,Open deal 110818,prospecting,default,274.05,,,existing_business,paid_search
DEAL_110819,,Open deal 110819,prospecting,default,132.72,,,new_business,organic_search
DEAL_110820,,Open deal 110820,prospecting,default,23.89,,,new_business,referral
DEAL_110821,,Open deal 110821,prospecting,default,4.85,,,new_business,paid_search
DEAL_110822,,Open deal 110822,prospecting,default,7.84,,,new_business,paid_search
DEAL_110823,,Open deal 110823,prospecting,default,242.18,,,new_business,paid_search
DEAL_110824,,Open deal 110824,prospecting,default,58.5,,,existing_business,email
DEAL_110825,,Open deal 110825,prospecting,default,49.2,,,new_business,paid_search
DEAL_110826,,Open deal 110826,prospecting,default,26.07,,,existing_business,paid_search
DEAL_110827,,Open deal 110827,prospecting,default,16.19,,,new_business,paid_search
DEAL_110828,,Open deal 110828,prospecting,default,43.27,,,existing_business,paid_search
DEAL_110829,,Open deal 110829,prospecting,default,27.92,,,new_business,organic_search
DEAL_110830,,Open deal 110830,prospecting,default,97.33,,,existing_business,paid_search
DEAL_110831,,Open deal 110831,prospecting,default,6.92,,,new_business,referral
DEAL_110832,,Open deal 110832,prospecting,default,31.81,,,new_business,organic_search
DEAL_110833,,Open deal 110833,prospecting,default,91.12,,,new_business,organic_search
DEAL_110834,,Open deal 110834,prospecting,default,239.65,,,existing_business,referral
DEAL_110835,,Open deal 110835,prospecting,default,87.7,,,existing_business,referral
DEAL_110836,,Open deal 110836,prospecting,default,182.14,,,new_business,paid_search
DEAL_110837,,Open deal 110837,prospecting,default,40.75,,,existing_business,organic_search
DEAL_110838,,Open deal 110838,prospecting,default,22.58,,,new_business,paid_search
DEAL_110839,,Open deal 110839,prospecting,default,180.22,,,new_business,organic_search
DEAL_110840,,Open deal 110840,prospecting,default,74.38,,,existing_business,email
DEAL_110841,,Open deal 110841,prospecting,default,13.84,,,new_business,organic_search
DEAL_110842,,Open deal 110842,prospecting,default,32.66,,,new_business,referral
DEAL_110843,,Open deal 110843,prospecting,default,33.91,,,new_business,email
DEAL_110844,,Open deal 110844,prospecting,default,29.5,,,new_business,organic_search
DEAL_110845,,Open deal 110845,prospecting,default,191.77,,,new_business,social
DEAL_110846,,Open deal 110846,prospecting,default,22.67,,,new_business,paid_search
DEAL_110847,,Open deal 110847,prospecting,default,41.17,,,new_business,paid_search
DEAL_110848,,Open deal 110848,prospecting,default,25.82,,,new_business,organic_search
DEAL_110849,,Open deal 110849,prospecting,default,62.38,,,new_business,organic_search
DEAL_110850,,Open deal 110850,prospecting,default,12.37,,,new_business,organic_search
DEAL_110851,,Open deal 110851,prospecting,default,112.72,,,new_business,social
DEAL_110852,,Open deal 110852,prospecting,default,47.49,,,existing_business,organic_search
DEAL_110853,,Open deal 110853,prospecting,default,207.84,,,new_business,social
DEAL_110854,,Open deal 110854,prospecting,default,68.31,,,existing_business,paid_search
DEAL_110855,,Open deal 110855,prospecting,default,105.58,,,existing_business,paid_search
DEAL_110856,,Open deal 110856,prospecting,default,223.52,,,new_business,organic_search
DEAL_110857,,Open deal 110857,prospecting,default,107.22,,,new_business,organic_search
DEAL_110858,,Open deal 110858,prospecting,default,20.48,,,new_business,paid_search
DEAL_110859,,Open deal 110859,prospecting,default,79.26,,,new_business,paid_search
DEAL_110860,,Open deal 110860,prospecting,default,89.76,,,new_business,organic_search
DEAL_110861,,Open deal 110861,prospecting,default,181.72,,,new_business,organic_search
DEAL_110862,,Open deal 110862,prospecting,default,18.94,,,new_business,organic_search
DEAL_110863,,Open deal 110863,prospecting,default,48.09,,,existing_business,paid_search
DEAL_110864,,Open deal 110864,prospecting,default,106.08,,,new_business,paid_search
DEAL_110865,,Open deal 110865,prospecting,default,35.53,,,new_business,paid_search
DEAL_110866,,Open deal 110866,prospecting,default,41.3,,,existing_business,paid_search
DEAL_110867,,Open deal 110867,prospecting,default,155.64,,,existing_business,referral
DEAL_110868,,Open deal 110868,prospecting,default,44.1,,,new_business,social
DEAL_110869,,Open deal 110869,prospecting,default,191.2,,,new_business,organic_search
DEAL_110870,,Open deal 110870,prospecting,default,107.62,,,new_business,organic_search
DEAL_110871,,Open deal 110871,prospecting,default,81.86,,,new_business,referral
DEAL_110872,,Open deal 110872,prospecting,default,84.39,,,new_business,referral
DEAL_110873,,Open deal 110873,prospecting,default,96.88,,,existing_business,organic_search
DEAL_110874,,Open deal 110874,prospecting,default,89.72,,,existing_business,referral
DEAL_110875,,Open deal 110875,prospecting,default,180.88,,,new_business,social
DEAL_110876,,Open deal 110876,prospecting,default,381.95,,,new_business,organic_search
DEAL_110877,,Open deal 110877,prospecting,default,204.54,,,existing_business,paid_search
DEAL_110878,,Open deal 110878,prospecting,default,59.71,,,existing_business,social
DEAL_110879,,Open deal 110879,prospecting,default,70.46,,,new_business,email
DEAL_110880,,Open deal 110880,prospecting,default,10.27,,,new_business,organic_search
DEAL_110881,,Open deal 110881,prospecting,default,3.38,,,new_business,paid_search
DEAL_110882,,Open deal 110882,prospecting,default,59.91,,,new_business,organic_search
DEAL_110883,,Open deal 110883,prospecting,default,181.8,,,new_business,organic_search
DEAL_110884,,Open deal 110884,prospecting,default,115.71,,,existing_business,email
DEAL_110885,,Open deal 110885,prospecting,default,72.94,,,new_business,paid_search
DEAL_110886,,Open deal 110886,prospecting,default,22.59,,,existing_business,social
DEAL_110887,,Open deal 110887,prospecting,default,42.93,,,existing_business,email
DEAL_110888,,Open deal 110888,prospecting,default,93.22,,,new_business,organic_search
DEAL_110889,,Open deal 110889,prospecting,default,66.96,,,new_business,referral
DEAL_110890,,Open deal 110890,prospecting,default,105.88,,,new_business,referral
DEAL_110891,,Open deal 110891,prospecting,default,351.16,,,existing_business,email
DEAL_110892,,Open deal 110892,prospecting,default,732.96,,,existing_business,paid_search
DEAL_110893,,Open deal 110893,prospecting,default,247.98,,,new_business,referral
DEAL_110894,,Open deal 110894,prospecting,default,6.74,,,existing_business,organic_search
DEAL_110895,,Open deal 110895,prospecting,default,58.04,,,new_business,paid_search
DEAL_110896,,Open deal 110896,prospecting,default,13.65,,,new_business,email
DEAL_110897,,Open deal 110897,prospecting,default,177.4,,,new_business,paid_search
DEAL_110898,,Open deal 110898,prospecting,default,47.76,,,new_business,referral
DEAL_110899,,Open deal 110899,prospecting,default,57.85,,,new_business,email
DEAL_110900,,Open deal 110900,prospecting,default,63.08,,,new_business,organic_search
DEAL_110901,,Open deal 110901,prospecting,default,31.61,,,existing_business,paid_search
DEAL_110902,,Open deal 110902,prospecting,default,60.58,,,new_business,referral
DEAL_110903,,Open deal 110903,prospecting,default,81.42,,,new_business,paid_search
DEAL_110904,,Open deal 110904,prospecting,default,61.6,,,new_business,email
DEAL_110905,,Open deal 110905,prospecting,default,13.28,,,new_business,organic_search
DEAL_110906,,Open deal 110906,prospecting,default,279.92,,,new_business,email
DEAL_110907,,Open deal 110907,prospecting,default,0.52,,,new_business,paid_search
DEAL_110908,,Open deal 110908,prospecting,default,81.27,,,existing_business,social
DEAL_110909,,Open deal 110909,prospecting,default,284.37,,,new_business,paid_search
DEAL_110910,,Open deal 110910,prospecting,default,6.34,,,new_business,social
DEAL_110911,,Open deal 110911,prospecting,default,279.71,,,new_business,paid_search
DEAL_110912,,Open deal 110912,prospecting,default,63.3,,,existing_business,email
DEAL_110913,,Open deal 110913,prospecting,default,10.48,,,existing_business,referral
DEAL_110914,,Open deal 110914,prospecting,default,79.8,,,existing_business,referral
DEAL_110915,,Open deal 110915,prospecting,default,50.51,,,new_business,social
DEAL_110916,,Open deal 110916,prospecting,default,15.48,,,new_business,referral
DEAL_110917,,Open deal 110917,prospecting,default,144.54,,,new_business,email
DEAL_110918,,Open deal 110918,prospecting,default,333.94,,,existing_business,email
DEAL_110919,,Open deal 110919,prospecting,default,166.79,,,new_business,referral
DEAL_110920,,Open deal 110920,prospecting,default,10.59,,,existing_business,social
DEAL_110921,,Open deal 110921,prospecting,default,9.47,,,existing_business,paid_search
DEAL_110922,,Open deal 110922,prospecting,default,21.22,,,new_business,organic_search
DEAL_110923,,Open deal 110923,prospecting,default,82.35,,,new_business,organic_search
DEAL_110924,,Open deal 110924,prospecting,default,385.04,,,new_business,referral
DEAL_110925,,Open deal 110925,prospecting,default,111.61,,,new_business,organic_search
DEAL_110926,,Open deal 110926,prospecting,default,124.38,,,new_business,paid_search
DEAL_110927,,Open deal 110927,prospecting,default,26.69,,,existing_business,email
DEAL_110928,,Open deal 110928,prospecting,default,0.38,,,new_business,social
DEAL_110929,,Open deal 110929,prospecting,default,60.53,,,new_business,paid_search
DEAL_110930,,Open deal 110930,prospecting,default,110.82,,,new_business,paid_search
DEAL_110931,,Open deal 110931,prospecting,default,100.82,,,new_business,referral
DEAL_110932,,Open deal 110932,prospecting,default,82.79,,,existing_business,referral
DEAL_110933,,Open deal 110933,prospecting,default,3.15,,,existing_business,organic_search
DEAL_110934,,Open deal 110934,prospecting,default,76.81,,,new_business,organic_search
DEAL_110935,,Open deal 110935,prospecting,default,93.16,,,new_business,paid_search
DEAL_110936,,Open deal 110936,prospecting,default,24.47,,,new_business,organic_search
DEAL_110937,,Open deal 110937,prospecting,default,31.23,,,new_business,referral
DEAL_110938,,Open deal 110938,prospecting,default,5.92,,,new_business,organic_search
DEAL_110939,,Open deal 110939,prospecting,default,26.52,,,new_business,social
DEAL_110940,,Open deal 110940,prospecting,default,1.85,,,new_business,paid_search
DEAL_110941,,Open deal 110941,prospecting,default,13.35,,,new_business,organic_search
DEAL_110942,,Open deal 110942,prospecting,default,132.51,,,new_business,organic_search
DEAL_110943,,Open deal 110943,prospecting,default,35.79,,,existing_business,paid_search
DEAL_110944,,Open deal 110944,prospecting,default,265.59,,,new_business,organic_search
DEAL_110945,,Open deal 110945,prospecting,default,132.2,,,new_business,paid_search
DEAL_110946,,Open deal 110946,prospecting,default,69.1,,,existing_business,organic_search
DEAL_110947,,Open deal 110947,prospecting,default,60.64,,,new_business,organic_search
DEAL_110948,,Open deal 110948,prospecting,default,40.26,,,new_business,email
DEAL_110949,,Open deal 110949,prospecting,default,60.23,,,new_business,organic_search
DEAL_110950,,Open deal 110950,prospecting,default,22.99,,,existing_business,organic_search
DEAL_110951,,Open deal 110951,prospecting,default,71.07,,,new_business,social
DEAL_110952,,Open deal 110952,prospecting,default,181.46,,,existing_business,organic_search
DEAL_110953,,Open deal 110953,prospecting,default,141.06,,,new_business,organic_search
DEAL_110954,,Open deal 110954,prospecting,default,208.92,,,new_business,paid_search
DEAL_110955,,Open deal 110955,prospecting,default,110.69,,,new_business,email
DEAL_110956,,Open deal 110956,prospecting,default,228.68,,,new_business,email
DEAL_110957,,Open deal 110957,prospecting,default,9.39,,,new_business,referral
DEAL_110958,,Open deal 110958,prospecting,default,224.4,,,new_business,social
DEAL_110959,,Open deal 110959,prospecting,default,46.55,,,existing_business,referral
DEAL_110960,,Open deal 110960,prospecting,default,12.56,,,new_business,email
DEAL_110961,,Open deal 110961,prospecting,default,22.43,,,existing_business,referral
DEAL_110962,,Open deal 110962,prospecting,default,82.72,,,new_business,paid_search
DEAL_110963,,Open deal 110963,prospecting,default,76.05,,,new_business,paid_search
DEAL_110964,,Open deal 110964,prospecting,default,409.29,,,existing_business,referral
DEAL_110965,,Open deal 110965,prospecting,default,8.11,,,new_business,referral
DEAL_110966,,Open deal 110966,prospecting,default,36.44,,,new_business,organic_search
DEAL_110967,,Open deal 110967,prospecting,default,12.57,,,new_business,social
DEAL_110968,,Open deal 110968,prospecting,default,16.17,,,new_business,organic_search
DEAL_110969,,Open deal 110969,prospecting,default,144.15,,,new_business,organic_search
DEAL_110970,,Open deal 110970,prospecting,default,19.15,,,existing_business,organic_search
DEAL_110971,,Open deal 110971,prospecting,default,32.31,,,existing_business,organic_search
DEAL_110972,,Open deal 110972,prospecting,default,38.53,,,existing_business,organic_search
DEAL_110973,,Open deal 110973,prospecting,default,39.02,,,new_business,organic_search
DEAL_110974,,Open deal 110974,prospecting,default,1.45,,,new_business,organic_search
DEAL_110975,,Open deal 110975,prospecting,default,5.66,,,existing_business,organic_search
